"Excel Table 1: Differentially methylatied positions (p < 0.05) within the Chile PBMC study. Models adjusted for sex, age, smoking status, and estimated cell type proportions.",,,,,,,,
CpG,logFC,p,pFDR,pBonferroni,Chromosome,Position,Gene,Feature category
cg03873105,-0.17,0.01939500835,0.78,1.00,chr11,76096456,,
cg02119866,0.24,0.01939710341,0.78,1.00,chr19,48019611,NAPA;NAPA;NAPA,TSS1500;TSS1500;TSS1500
cg27567815,-0.18,0.01939763847,0.78,1.00,chr3,78985522,ROBO1;ROBO1;ROBO1,Body;Body;Body
cg22529760,0.27,0.01939994853,0.78,1.00,chr4,190283198,,
cg16193045,0.25,0.01940059329,0.78,1.00,chr2,163823957,,
cg15215100,0.25,0.01940096239,0.78,1.00,chr4,36352905,,
cg01767494,-0.23,0.0194009934,0.78,1.00,chr13,52019241,INTS6;INTS6;INTS6,Body;Body;5'UTR
cg01168028,-0.21,0.01940232606,0.78,1.00,chr20,30189781,,
cg26496674,-0.24,0.01940333505,0.78,1.00,chr22,23767735,,
cg05157486,0.13,0.01940365737,0.78,1.00,chr12,58016037,SLC26A10,Body
cg22019247,0.21,0.01940452252,0.78,1.00,chr1,181378760,,
cg07759052,-0.14,0.01940494053,0.78,1.00,chr8,28752150,HMBOX1;HMBOX1,5'UTR;5'UTR
cg14982594,0.17,0.01940581903,0.78,1.00,chr1,23293139,LACTBL1,TSS1500
cg11432960,-0.21,0.01940610876,0.78,1.00,chr2,145143754,ZEB2;ZEB2,3'UTR;3'UTR
cg13079232,0.20,0.01940672181,0.78,1.00,chr6,150326389,RAET1K,TSS200
cg00483994,-0.22,0.01941111109,0.78,1.00,chr2,230928682,SLC16A14,5'UTR
cg25204176,-0.16,0.01941486937,0.78,1.00,chr10,134570358,INPP5A,Body
cg10594947,0.23,0.01941490408,0.78,1.00,chr16,77533442,,
cg23302682,0.35,0.01941666249,0.78,1.00,chr6,166580952,T,Body
cg05635287,-0.23,0.01941699931,0.78,1.00,chr5,131805781,C5orf56,Body
cg26143350,0.15,0.01941811214,0.78,1.00,chr21,41296956,PCP4,Body
cg07094805,0.27,0.01941981708,0.78,1.00,chr9,123129012,,
cg24020459,-0.21,0.01942018559,0.78,1.00,chr17,48920921,,
cg10657226,0.20,0.01942102173,0.78,1.00,chr18,9010665,,
cg02501116,-0.16,0.0194218439,0.78,1.00,chr8,68107083,CSPP1;CSPP1,Body;Body
cg04426409,-0.22,0.01942367528,0.78,1.00,chr3,57004461,ARHGEF3,Body
cg01061575,0.17,0.01942569901,0.78,1.00,chr22,45098367,PRR5-ARHGAP8;PRR5;PRR5;PRR5;PRR5;PRR5,TSS200;5'UTR;5'UTR;5'UTR;5'UTR;1stExon
cg11882304,-0.14,0.01942704093,0.78,1.00,chr5,159456907,TTC1,Body
cg14046233,0.19,0.01942858348,0.78,1.00,chr10,121367753,,
cg00968020,-0.15,0.01942869683,0.78,1.00,chr7,4085257,SDK1,Body
cg02766132,-0.14,0.01942982703,0.78,1.00,chr9,123964153,RAB14;RAB14,1stExon;5'UTR
cg15709632,0.23,0.01943137435,0.78,1.00,chr10,132700854,,
cg12173054,-0.17,0.01943213301,0.78,1.00,chr18,68005116,LOC101927481,Body
cg22092126,0.17,0.01943244017,0.78,1.00,chr2,100371023,AFF3;AFF3,Body;Body
cg17863747,-0.13,0.01943248607,0.78,1.00,chr2,238703272,,
cg20342790,0.16,0.01943376925,0.78,1.00,chr18,25938190,,
cg12880295,0.16,0.01943520903,0.78,1.00,chr7,47661289,LINC01447,TSS1500
cg10165847,0.58,0.01943610769,0.78,1.00,chr2,101436427,NPAS2,TSS200
cg06618105,-0.31,0.01943726744,0.78,1.00,chr4,83934767,LIN54,TSS1500
cg03121291,0.19,0.01943733874,0.78,1.00,chr17,77044087,C1QTNF1;C1QTNF1;C1QTNF1;C1QTNF1;C1QTNF1,Body;Body;Body;Body;Body
cg16603687,-0.20,0.01943810693,0.78,1.00,chr15,78464455,ACSBG1;ACSBG1,Body;Body
cg12398575,-0.12,0.01943953308,0.78,1.00,chr1,111825097,LOC149620,Body
cg20599496,-0.18,0.01944013794,0.78,1.00,chr10,394832,DIP2C,Body
cg14139735,-0.16,0.01944224341,0.78,1.00,chr8,9489779,TNKS,Body
cg25600774,-0.18,0.01944228254,0.78,1.00,chr6,41776562,USP49,5'UTR
cg03178667,0.23,0.01944279351,0.78,1.00,chr2,11066125,,
cg02765535,0.20,0.01944377356,0.78,1.00,chr12,96149803,NTN4,Body
cg14819430,-0.15,0.01944465423,0.78,1.00,chr1,29423916,EPB41;EPB41;EPB41;EPB41;EPB41,Body;Body;Body;Body;Body
cg21740964,-0.23,0.01944510849,0.78,1.00,chr6,3849331,FAM50B,TSS1500
cg02356288,0.23,0.01944864642,0.78,1.00,chr18,9809074,RAB31,Body
cg25733818,0.20,0.01944941877,0.78,1.00,chr2,80235822,CTNNA2;CTNNA2;CTNNA2;CTNNA2,Body;Body;Body;Body
cg13012245,0.22,0.01945044958,0.78,1.00,chr5,168005907,PANK3,Body
cg13035959,0.24,0.01945211926,0.78,1.00,chr3,77955407,,
cg00108980,0.54,0.01945243982,0.78,1.00,chr1,59118461,,
cg26821543,-0.18,0.01945294003,0.78,1.00,chr1,3466683,MEGF6,Body
cg04760493,-0.34,0.01945294483,0.78,1.00,chr4,128981486,LARP1B;LARP1B;LARP1B,TSS1500;TSS1500;TSS1500
cg18581191,0.26,0.01945404301,0.78,1.00,chr8,145770785,KIAA1688,Body
cg00871129,0.18,0.01945475436,0.78,1.00,chr20,44176425,SPINLW1;SPINLW1,TSS1500;TSS1500
cg06899018,-0.16,0.01945557994,0.78,1.00,chr18,3306857,,
cg06414842,-0.15,0.01945752114,0.78,1.00,chr18,44699437,IER3IP1,Body
cg02542363,0.17,0.01945838242,0.78,1.00,chr21,46711752,LOC642852,Body
cg26479667,0.58,0.0194628524,0.78,1.00,chr5,3339581,,
cg12866119,0.23,0.01946317757,0.78,1.00,chr6,43370651,,
cg07256062,-0.18,0.01946862041,0.78,1.00,chr3,57114138,ARHGEF3,TSS1500
cg25058321,0.33,0.0194690468,0.78,1.00,chr3,79895894,,
cg20781216,-0.15,0.01947109482,0.78,1.00,chr8,144546287,ZC3H3,Body
cg18210274,-0.15,0.01947320343,0.78,1.00,chr6,89550963,RNGTT;RNGTT;RNGTT,Body;Body;Body
cg05701418,-0.42,0.01947341325,0.78,1.00,chr6,30131361,TRIM15;TRIM15,5'UTR;1stExon
cg11547405,-0.19,0.01947390305,0.78,1.00,chr5,143251840,,
cg08924469,0.44,0.01947748602,0.78,1.00,chr11,66062710,TMEM151A,Body
cg13906954,-0.19,0.01948150062,0.78,1.00,chr3,56713650,C3orf63,Body
cg20064024,0.22,0.01948178769,0.78,1.00,chr10,118618510,ENO4;ENO4,ExonBnd;Body
cg24422171,-0.17,0.019482277,0.78,1.00,chr2,225365163,CUL3,Body
cg12381472,-0.27,0.01948345828,0.78,1.00,chr10,97889555,ZNF518A;ZNF518A;ZNF518A;ZNF518A;ZNF518A;ZNF518A;ZNF518A,TSS1500;1stExon;1stExon;1stExon;5'UTR;5'UTR;5'UTR
cg14538625,0.22,0.019488855,0.78,1.00,chr5,32640452,,
cg09579094,-0.15,0.01948992881,0.78,1.00,chr2,174949048,OLA1;OLA1,Body;Body
cg16733714,0.23,0.01949044245,0.78,1.00,chr1,54318953,YIPF1,3'UTR
cg19720914,0.21,0.01949217738,0.78,1.00,chr1,234746494,IRF2BP2;IRF2BP2,TSS1500;TSS1500
cg03800363,0.15,0.01949359291,0.78,1.00,chr13,43950092,ENOX1;ENOX1;ENOX1,Body;Body;Body
cg24802550,-0.13,0.01949464894,0.78,1.00,chr2,58273672,VRK2;VRK2;VRK2;VRK2;VRK2;VRK2;VRK2;VRK2;VRK2,TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;5'UTR;5'UTR
cg21901604,0.22,0.01949471183,0.78,1.00,chr3,4344548,SETMAR;SETMAR,TSS1500;TSS1500
cg07272042,0.35,0.01949506259,0.78,1.00,chr16,85860163,,
cg03766946,-0.87,0.01949632683,0.78,1.00,chr21,47563650,FTCD;FTCD,Body;Body
cg10125443,-0.55,0.01949700073,0.78,1.00,chr7,96747063,ACN9,1stExon
cg11993565,-0.16,0.01949847815,0.78,1.00,chr17,31158254,MYO1D;MYO1D;MYO1D,Body;Body;Body
cg12179696,-0.15,0.01949983822,0.78,1.00,chr1,179002133,FAM20B,5'UTR
cg09947611,-0.23,0.01950123581,0.78,1.00,chr11,1542360,HCCA2,Body
cg25939742,0.41,0.01950187794,0.78,1.00,chr19,47746369,,
cg06879567,0.23,0.01950203482,0.78,1.00,chr18,3594243,DLGAP1;FLJ35776;DLGAP1,Body;Body;Body
cg19419588,0.19,0.01950303238,0.78,1.00,chr1,38106548,,
cg12570712,0.27,0.01950320987,0.78,1.00,chr19,54412885,,
cg15572907,0.48,0.01950412517,0.78,1.00,chr19,40995921,SPTBN4,Body
cg21384789,-0.17,0.01950426867,0.78,1.00,chr15,48497653,SLC12A1,TSS1500
cg25675125,-0.17,0.01950558451,0.78,1.00,chr7,158565452,ESYT2,Body
cg10333791,-0.14,0.01950667212,0.78,1.00,chr11,34210701,ABTB2,Body
cg06520296,-0.20,0.01950941974,0.78,1.00,chr8,37350981,,
cg03305454,-0.15,0.01951265842,0.78,1.00,chr3,42843817,HIGD1A;HIGD1A;HIGD1A,Body;5'UTR;5'UTR
cg12190935,-0.43,0.01951444721,0.78,1.00,chr2,42841791,MTA3;MTA3;MTA3,Body;Body;Body
cg26993947,0.19,0.01951544156,0.78,1.00,chr22,25333858,TMEM211,Body
cg04603130,-0.25,0.01951663573,0.78,1.00,chr19,2550027,GNG7,5'UTR
cg07590951,-0.14,0.01951797746,0.78,1.00,chr21,33708698,URB1,Body
cg21960624,-0.22,0.01952177639,0.78,1.00,chr19,35085474,SCGBL;SCGBL,1stExon;5'UTR
cg09341389,-0.28,0.01952224375,0.78,1.00,chr8,104891230,RIMS2;RIMS2;RIMS2,Body;Body;Body
cg06150068,-0.17,0.01952611807,0.78,1.00,chr2,23929277,KLHL29,Body
cg14887344,0.19,0.01952935374,0.78,1.00,chr5,154403722,,
cg09192333,-0.21,0.0195326556,0.78,1.00,chr22,38142150,TRIOBP;TRIOBP;TRIOBP,TSS200;Body;TSS200
cg01640684,-1.05,0.01953300744,0.78,1.00,chr17,80870529,TBCD,Body
cg16673808,-0.13,0.01953338092,0.78,1.00,chr7,134866863,,
cg15308666,-0.14,0.01953431169,0.78,1.00,chr7,99214632,ZNF498;ZNF498,5'UTR;1stExon
cg09582256,0.22,0.01953439728,0.78,1.00,chr17,78515367,,
cg24619797,-0.18,0.0195362145,0.78,1.00,chr13,102369718,ITGBL1,3'UTR
cg25090742,-0.13,0.01953728663,0.78,1.00,chr5,1795139,,
cg03189184,-0.60,0.01953798732,0.78,1.00,chr4,4858752,,
cg25479097,0.23,0.01953894165,0.78,1.00,chr13,113305704,C13orf35,5'UTR
cg17636538,-0.13,0.01953997099,0.78,1.00,chr21,45369239,AGPAT3;AGPAT3,5'UTR;5'UTR
cg16863833,0.31,0.01954313742,0.78,1.00,chr9,126808106,,
cg03863418,0.20,0.01954332359,0.78,1.00,chr6,107187120,LOC100422737,Body
cg14405194,-0.15,0.01954367132,0.78,1.00,chr11,7727864,OVCH2,1stExon
cg26472557,-0.17,0.01954376733,0.78,1.00,chr10,114666813,,
cg04932340,-0.40,0.01954433024,0.78,1.00,chr14,95239381,,
cg18539332,-0.14,0.01954445278,0.78,1.00,chr10,88727649,C10orf116,TSS1500
cg10222837,-0.16,0.01954789962,0.78,1.00,chr11,1939477,TNNT3;TNNT3;TNNT3;TNNT3;TNNT3,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500
cg00198311,-0.20,0.01954977348,0.78,1.00,chr15,29285352,APBA2;APBA2,5'UTR;5'UTR
cg06001343,-0.13,0.01955012954,0.78,1.00,chr12,123737606,C12orf65;C12orf65;C12orf65,5'UTR;5'UTR;5'UTR
cg09050779,0.24,0.01955188911,0.78,1.00,chr16,81348534,GAN,TSS200
cg22636429,0.23,0.0195527378,0.78,1.00,chr19,52408348,ZNF649,TSS200
cg04779442,0.19,0.019553185,0.78,1.00,chr16,50058797,CNEP1R1;CNEP1R1;CNEP1R1;CNEP1R1,TSS1500;TSS1500;TSS1500;TSS1500
cg23912454,0.34,0.01955354626,0.78,1.00,chr4,156588387,GUCY1A3;GUCY1A3;GUCY1A3;GUCY1A3;GUCY1A3;GUCY1A3;GUCY1A3,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;TSS1500;5'UTR
cg00307191,0.23,0.01955418018,0.78,1.00,chr12,75126292,,
cg23845168,-0.18,0.01955606132,0.78,1.00,chr17,31271015,,
cg22305971,-0.13,0.01955616595,0.78,1.00,chr13,37539715,ALG5;ALG5;ALG5;ALG5,ExonBnd;ExonBnd;Body;Body
cg11986282,-0.15,0.01955896713,0.78,1.00,chr8,80943724,MRPS28,TSS1500
cg14377973,-0.12,0.01955905083,0.78,1.00,chr7,1150305,C7orf50;C7orf50;C7orf50,Body;Body;Body
cg27262412,0.16,0.01955964245,0.78,1.00,chr1,119530702,TBX15,5'UTR
cg01645179,0.20,0.01956786323,0.78,1.00,chr15,80889374,ARNT2,3'UTR
cg11167789,0.17,0.01956801543,0.78,1.00,chr1,48483670,,
cg13665853,0.26,0.01957110508,0.78,1.00,chr9,34689585,CCL19,3'UTR
cg05659106,0.24,0.01957136761,0.78,1.00,chr20,36562812,VSTM2L,Body
cg13984434,0.31,0.01957235261,0.78,1.00,chr11,74952165,,
cg27083278,0.24,0.0195742899,0.78,1.00,chr12,64845641,TBK1,TSS200
cg02389682,0.17,0.01957772802,0.78,1.00,chr8,145239316,HEATR7A;HEATR7A;HEATR7A,Body;Body;Body
cg00318084,-0.22,0.01957961473,0.78,1.00,chr19,10335510,S1PR2,Body
cg05152713,0.13,0.01958177231,0.78,1.00,chr9,38425359,IGFBPL1,TSS1500
cg10792799,0.24,0.01958180925,0.78,1.00,chr1,37548356,,
cg14091347,-0.15,0.01958191427,0.78,1.00,chr10,25237879,PRTFDC1,Body
cg09309269,-0.35,0.01958196407,0.78,1.00,chr17,30770961,PSMD11,TSS1500
cg06850467,0.27,0.01958216456,0.78,1.00,chr2,110371607,SEPT10;SEPT10;SEPT10;ANKRD57;SEPT10,5'UTR;1stExon;1stExon;TSS1500;5'UTR
cg16317168,0.31,0.01958239888,0.78,1.00,chr5,96051938,CAST;CAST;CAST;CAST;CAST,5'UTR;5'UTR;5'UTR;5'UTR;Body
cg20972049,-0.15,0.0195831892,0.78,1.00,chr1,226414044,,
cg09501109,0.41,0.01958608255,0.78,1.00,chr17,46806132,HOXB13,TSS200
cg12691434,-0.17,0.01958747205,0.78,1.00,chr4,186156008,SNX25,5'UTR
cg14692709,0.36,0.01958915833,0.78,1.00,chr6,33137258,COL11A2;COL11A2;COL11A2,Body;Body;Body
cg16608935,-0.17,0.01959000516,0.78,1.00,chr12,29534982,ERGIC2,TSS1500
cg17587948,0.18,0.01959149889,0.78,1.00,chr14,101103461,,
cg10996675,0.13,0.01959204153,0.78,1.00,chr20,62495431,TPD52L2;TPD52L2;TPD52L2;TPD52L2;TPD52L2;TPD52L2;TPD52L2;TPD52L2;TPD52L2;TPD52L2;TPD52L2,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500
cg05467676,0.25,0.01959258503,0.78,1.00,chr3,72226965,,
cg21632964,-0.20,0.01959279816,0.78,1.00,chr6,33129033,,
cg12397235,-0.18,0.01959324838,0.78,1.00,chr12,3907109,,
cg16613462,-0.25,0.01959455947,0.78,1.00,chr9,19472216,,
cg17969579,-0.22,0.01959885889,0.78,1.00,chr8,9416736,TNKS,Body
cg05216534,-0.34,0.01959955103,0.78,1.00,chr8,29945944,MIR548O2,Body
cg17599045,-0.20,0.01960184478,0.78,1.00,chr1,1204353,UBE2J2;UBE2J2;UBE2J2;UBE2J2,5'UTR;5'UTR;5'UTR;5'UTR
cg08238211,0.17,0.01960393202,0.78,1.00,chr20,35402456,DSN1;DSN1;DSN1;DSN1;DSN1,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500
cg02721826,-0.17,0.01960488287,0.78,1.00,chr9,85518918,,
cg12804532,0.20,0.01960603636,0.78,1.00,chr2,219157511,TMBIM1;PNKD,TSS1500;Body
cg18460265,0.21,0.01960792914,0.78,1.00,chr1,111062669,KCNA10,TSS1500
cg25616356,0.16,0.01960828623,0.78,1.00,chr14,93397974,CHGA;CHGA,Body;Body
cg03618937,0.13,0.01960907457,0.78,1.00,chr1,155225402,FAM189B;FAM189B,TSS200;TSS200
cg26474048,0.19,0.01960954624,0.78,1.00,chr7,158310369,PTPRN2;PTPRN2;PTPRN2;PTPRN2;PTPRN2,Body;Body;Body;Body;Body
cg07356515,-0.18,0.01960999393,0.78,1.00,chr8,20676123,,
cg01251476,-0.15,0.01961064478,0.78,1.00,chr9,77566080,C9orf40,Body
cg24802771,0.16,0.0196109609,0.78,1.00,chr4,331610,ZNF141;ZNF141,5'UTR;1stExon
cg16465559,-0.14,0.01961289295,0.78,1.00,chr8,105502059,LRP12;LRP12,3'UTR;3'UTR
cg18661872,0.42,0.01961509051,0.78,1.00,chr5,131436611,,
cg00628697,0.73,0.01961617512,0.78,1.00,chr21,38630342,DSCR3,Body
cg15266762,0.25,0.01961738451,0.78,1.00,chr8,40743456,ZMAT4;ZMAT4,5'UTR;5'UTR
cg09831007,-0.52,0.01961766689,0.78,1.00,chr12,65950689,LOC100507065;LOC100507065;LOC100507065,Body;Body;Body
cg18978493,0.31,0.01961960285,0.78,1.00,chr7,27225855,HOXA11AS;HOXA11,Body;TSS1500
cg17987982,0.21,0.01961997347,0.78,1.00,chr7,158820591,,
cg01800538,-0.14,0.01962101738,0.78,1.00,chr7,151140104,,
cg07027174,0.27,0.01962132708,0.78,1.00,chr1,109102305,FAM102B,TSS1500
cg26215571,0.19,0.0196216992,0.78,1.00,chr1,231860964,DISC1;DISC1;DISC1;DISC1;DISC1;DISC1;DISC1;DISC1;DISC1;DISC1;DISC1;DISC1;DISC1;DISC1;DISC1;DISC1;DISC1;DISC1;TSNAX-DISC1;TSNAX-DISC1;TSNAX-DISC1;TSNAX-DISC1;TSNAX-DISC1;TSNAX-DISC1;TSNAX-DISC1,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg03801819,0.24,0.01962251844,0.78,1.00,chr14,76905616,ESRRB,5'UTR
cg15296858,-0.16,0.01962291531,0.78,1.00,chr2,27633235,PPM1G;PPM1G,TSS1500;TSS1500
cg05590818,-0.22,0.01962398222,0.78,1.00,chr2,171943243,TLK1;TLK1,Body;Body
cg11598401,-0.12,0.01962519459,0.78,1.00,chr7,17321942,,
cg02329425,0.25,0.01962577767,0.78,1.00,chr10,93170467,LOC100188947;HECTD2;HECTD2,Body;Body;Body
cg27629317,0.25,0.01962714618,0.78,1.00,chr8,49055654,,
cg15754901,-0.17,0.01962845922,0.78,1.00,chr17,5402972,LOC728392,3'UTR
cg25541958,-0.25,0.01962868897,0.78,1.00,chr8,1992965,MYOM2,TSS200
cg14168690,0.40,0.01962964825,0.78,1.00,chr21,32819053,TIAM1,5'UTR
cg13910439,0.15,0.01963176694,0.78,1.00,chr9,2022036,SMARCA2;SMARCA2,5'UTR;5'UTR
cg08636203,-0.17,0.01963402366,0.78,1.00,chr13,113428332,ATP11A;ATP11A,Body;Body
cg11767181,0.26,0.01963474841,0.78,1.00,chr1,18436843,IGSF21,Body
cg13767494,-0.15,0.01963616966,0.78,1.00,chr2,220355154,SPEG,Body
cg05800356,-0.28,0.01963733822,0.78,1.00,chr16,74706258,MLKL;MLKL,3'UTR;3'UTR
cg09304045,0.26,0.01964004387,0.78,1.00,chr3,183005119,MCF2L2,Body
cg26090469,-0.18,0.0196400528,0.78,1.00,chr5,132271449,AFF4,Body
cg26194212,-0.32,0.01964062118,0.78,1.00,chr6,37468022,C6orf129,TSS1500
cg00329052,-0.16,0.01964075366,0.78,1.00,chr4,169935001,,
cg08622402,-0.16,0.01964098324,0.78,1.00,chr10,111651536,XPNPEP1;XPNPEP1;XPNPEP1,Body;Body;Body
cg05403634,0.14,0.01964355307,0.78,1.00,chr11,114143763,,
cg12042332,0.17,0.01964445991,0.78,1.00,chr2,231856059,,
cg16892608,0.22,0.01964743144,0.78,1.00,chr6,24514034,ALDH5A1;ALDH5A1,Body;Body
cg23507796,-0.20,0.01964749292,0.78,1.00,chr18,55926108,NEDD4L;NEDD4L;NEDD4L;NEDD4L;NEDD4L;NEDD4L;NEDD4L;NEDD4L;NEDD4L,5'UTR;Body;5'UTR;5'UTR;5'UTR;Body;Body;Body;5'UTR
cg26368996,-0.14,0.01964942137,0.78,1.00,chr3,122447937,PARP14,3'UTR
cg27280162,0.25,0.01965004477,0.78,1.00,chr14,70322592,,
cg08435439,-0.14,0.01965182462,0.78,1.00,chr9,135355356,C9orf171;C9orf171,Body;Body
cg16306546,0.22,0.01965195855,0.78,1.00,chr21,44183372,PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg18893098,-0.17,0.019652869,0.78,1.00,chr7,1136568,C7orf50;C7orf50;C7orf50,Body;Body;Body
cg03640000,0.20,0.0196545763,0.78,1.00,chr2,202955559,KIAA2012,Body
cg02880027,-0.15,0.01965587201,0.78,1.00,chr5,95119394,RHOBTB3,Body
cg09011883,0.25,0.01965771806,0.78,1.00,chr1,98519661,,
cg05633550,-0.16,0.0196581499,0.78,1.00,chr12,15071466,ERP27;ERP27,Body;Body
cg01560476,0.24,0.01965822062,0.78,1.00,chr16,24743405,TNRC6A,Body
cg05663752,-0.18,0.01965979735,0.78,1.00,chr1,37975090,MEAF6;MEAF6;MEAF6;MEAF6;MEAF6;MEAF6,Body;Body;Body;Body;Body;Body
cg13458365,0.19,0.01966394846,0.78,1.00,chr12,101239040,ANO4;ANO4,5'UTR;5'UTR
cg20918243,0.22,0.01966767979,0.78,1.00,chr11,13030512,RASSF10,TSS200
cg05727856,-0.18,0.01967055623,0.78,1.00,chr9,101892743,TGFBR1;TGFBR1;TGFBR1,Body;Body;Body
cg00995133,0.20,0.01967130103,0.78,1.00,chr18,47429391,MYO5B,Body
cg06598591,-0.14,0.01967562658,0.78,1.00,chr12,66765795,GRIP1,Body
cg14313373,0.40,0.01967568275,0.78,1.00,chr9,136538372,SARDH;SARDH,Body;Body
cg21426239,0.23,0.01967752918,0.78,1.00,chr4,82136489,,
cg11484145,-0.18,0.01968373152,0.78,1.00,chr15,85296017,ZNF592,5'UTR
cg23336797,-0.31,0.01968392722,0.78,1.00,chr3,13114570,IQSEC1;IQSEC1,5'UTR;1stExon
cg06395425,0.17,0.01968438204,0.78,1.00,chr16,61871849,CDH8,Body
cg19161883,-0.15,0.01968456317,0.78,1.00,chr10,69532266,,
cg18879947,-0.20,0.01968518171,0.78,1.00,chr21,48062652,PRMT2;PRMT2;PRMT2;PRMT2;PRMT2;PRMT2;PRMT2;PRMT2,Body;Body;Body;Body;Body;Body;Body;Body
cg10951691,0.22,0.01968542207,0.78,1.00,chr8,22853281,RHOBTB2;RHOBTB2,TSS200;Body
cg05799811,-0.16,0.01968745149,0.78,1.00,chr1,167487396,CD247;CD247,Body;Body
cg01468505,-0.30,0.01968792676,0.78,1.00,chr2,201827750,ORC2L,5'UTR
cg25048132,-0.17,0.01968865,0.78,1.00,chr2,203431619,BMPR2,3'UTR
cg11778253,-0.18,0.0196899487,0.78,1.00,chr19,55602822,PPP1R12C,3'UTR
cg01771737,-0.20,0.0196911027,0.78,1.00,chr2,240199147,HDAC4,Body
cg16175009,-0.22,0.01969138041,0.78,1.00,chr21,40593218,BRWD1;BRWD1,Body;Body
cg19318218,0.18,0.0196918911,0.78,1.00,chr4,1317608,MAEA;MAEA,Body;Body
cg19325365,-0.13,0.01969307961,0.78,1.00,chr10,26850419,APBB1IP,Body
cg08653632,-0.16,0.0196948534,0.78,1.00,chr3,125086694,ZNF148,5'UTR
cg20718240,-0.13,0.01969598205,0.78,1.00,chr6,37185750,TMEM217;TMEM217,Body;3'UTR
cg07489488,-0.18,0.01969694837,0.78,1.00,chr10,400897,DIP2C,Body
cg07236207,-0.17,0.01969785919,0.78,1.00,chr1,897949,KLHL17,Body
cg18279094,0.27,0.0196985596,0.78,1.00,chr1,63790044,FOXD3,1stExon
cg11296946,-0.18,0.01969882268,0.78,1.00,chr12,89677055,,
cg26843035,-0.18,0.0196989652,0.78,1.00,chr10,28821236,WAC;WAC;WAC,TSS1500;TSS1500;TSS200
cg12508856,-0.18,0.01969925834,0.78,1.00,chr8,28984472,KIF13B,Body
cg19890277,0.32,0.01969974931,0.78,1.00,chr15,58358384,ALDH1A2;ALDH1A2,TSS1500;TSS1500
cg15620245,0.24,0.01970213798,0.78,1.00,chr11,129484197,LINC01395,Body
cg03274456,-0.29,0.01970489385,0.78,1.00,chr11,62273116,AHNAK,Body
cg00259083,0.15,0.01970513629,0.78,1.00,chr3,124017729,KALRN;KALRN,Body;Body
cg21755633,-0.15,0.01970547516,0.78,1.00,chr2,65357763,RAB1A;RAB1A,TSS1500;TSS1500
cg24082215,-0.14,0.01970652641,0.78,1.00,chr17,56297515,MKS1;MKS1,TSS1500;TSS1500
cg04740168,-0.18,0.01970680063,0.78,1.00,chr16,57683693,ADGRG1;ADGRG1;ADGRG1;ADGRG1;ADGRG1;ADGRG1;ADGRG1;ADGRG1;ADGRG1;ADGRG1;ADGRG1,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR
cg19436320,0.38,0.01970776858,0.78,1.00,chr1,1290708,MXRA8,Body
cg11282676,-0.40,0.01970963642,0.78,1.00,chr6,26018003,HIST1H1A;HIST1H1A,5'UTR;1stExon
cg21454388,0.21,0.01971349734,0.78,1.00,chr8,33382382,,
cg09402623,-0.13,0.01971454556,0.78,1.00,chr1,235904811,LYST;LYST,Body;Body
cg20254790,0.15,0.0197154159,0.78,1.00,chr1,1084473,,
cg05785348,0.27,0.01971545907,0.78,1.00,chr1,211555829,C1orf97,TSS1500
cg05422836,-0.30,0.01971576583,0.78,1.00,chr8,81806286,,
cg19524824,-0.29,0.01971594286,0.78,1.00,chr12,50023313,PRPF40B;PRPF40B,5'UTR;TSS1500
cg23678565,-0.17,0.01971595387,0.78,1.00,chr20,52688442,BCAS1,TSS1500
cg07264904,0.22,0.01971721971,0.78,1.00,chr13,113633855,MCF2L;MCF2L;MCF2L,Body;5'UTR;1stExon
cg20741677,-0.18,0.01971767103,0.78,1.00,chr8,97198983,,
cg17297238,0.27,0.01971784189,0.78,1.00,chr5,140871590,PCDHGA4;PCDHGC3;PCDHGA12;PCDHGA11;PCDHGA11;PCDHGA9;PCDHGA1;PCDHGB1;PCDHGB6;PCDHGB3;PCDHGB7;PCDHGA6;PCDHGA8;PCDHGA10;PCDHGA5;PCDHGB4;PCDHGC4;PCDHGA3;PCDHGA2;PCDHGA7;PCDHGB2;PCDHGC5;PCDHGB5;PCDHGC3,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg14716792,0.49,0.01971880694,0.78,1.00,chr11,55134268,OR4A15,TSS1500
