"Excel Table 5: Differentially variable positions (p < 0.05) within the Chile PBMC study. Models adjusted for sex, age, smoking status, and estimated cell type proportions.",,,,,,,,
CpG,logFC,p,pFDR,pBonferroni,Chromosome,Position,Gene,Feature category
cg18226052,-0.16,0.022,0.801,1.000,chr8,131947536,ADCY8,Body
cg14574088,0.14,0.022,0.801,1.000,chr20,5451809,LOC643406,TSS200
cg23292201,-0.07,0.022,0.801,1.000,chr16,80574999,DYNLRB2;DYNLRB2;DYNLRB2;DYNLRB2;LOC102724084,Body;Body;Body;Body;Body
cg14522427,0.15,0.022,0.801,1.000,chr10,73533468,CDH23;C10orf54,Body;TSS200
cg23273715,0.15,0.022,0.801,1.000,chr10,43915916,,
cg22905571,0.22,0.022,0.801,1.000,chr14,32269554,NUBPL,Body
cg17009821,0.10,0.022,0.802,1.000,chr6,139890518,,
cg18051316,0.11,0.022,0.802,1.000,chr6,31925660,RDBP;SKIV2L;MIR1236,Body;TSS1500;TSS1500
cg02014364,0.35,0.022,0.802,1.000,chr5,31539551,C5orf22,Body
cg06758418,0.17,0.022,0.802,1.000,chr16,11621026,,
cg03368083,-0.13,0.022,0.802,1.000,chr5,159678482,,
cg02236949,-0.17,0.022,0.802,1.000,chr11,68972906,,
cg05711145,0.12,0.022,0.802,1.000,chr16,84224633,ADAD2;ADAD2,TSS200;TSS200
cg26688665,-0.16,0.022,0.802,1.000,chr6,155094291,SCAF8;SCAF8;SCAF8;SCAF8;SCAF8,Body;Body;Body;Body;Body
cg03609435,-0.16,0.022,0.802,1.000,chr17,34965792,,
cg00072099,0.07,0.022,0.802,1.000,chr4,89205891,PPM1K,TSS200
cg07177379,-0.18,0.022,0.802,1.000,chr1,160085496,ATP1A2,TSS200
cg08530041,-0.16,0.022,0.802,1.000,chr5,168093430,SLIT3,3'UTR
cg26016888,0.12,0.022,0.802,1.000,chr10,80984557,ZMIZ1,Body
cg00132584,0.12,0.022,0.802,1.000,chr5,112257116,REEP5,Body
cg17477818,0.09,0.022,0.802,1.000,chr19,10203128,C19orf66;ANGPTL6,3'UTR;3'UTR
cg21704448,-0.23,0.022,0.802,1.000,chr6,132410188,,
cg10704906,-0.15,0.022,0.802,1.000,chr20,57975948,,
cg22253078,0.13,0.022,0.802,1.000,chr2,212196399,,
cg24006030,0.13,0.022,0.802,1.000,chr1,171590804,,
cg07126281,0.08,0.022,0.802,1.000,chr22,44351085,SAMM50,TSS200
cg17360330,0.07,0.022,0.802,1.000,chr4,4459401,STX18,Body
cg05905314,-0.21,0.022,0.802,1.000,chr6,6843242,,
cg18841894,0.11,0.022,0.802,1.000,chr21,33031735,SOD1,TSS200
cg16908948,0.10,0.022,0.802,1.000,chr10,45500256,ZNF22,3'UTR
cg10782480,0.28,0.022,0.802,1.000,chr8,33424813,RNF122,TSS200
cg16235274,0.12,0.022,0.802,1.000,chr18,19928475,,
cg22084045,-0.16,0.022,0.802,1.000,chr4,160428503,,
cg12444564,0.11,0.022,0.802,1.000,chr11,108203309,ATM,Body
cg17518931,-0.23,0.022,0.802,1.000,chr11,30608198,MPPED2,TSS1500
cg11724225,-0.18,0.022,0.802,1.000,chr18,45908920,,
cg18097850,0.11,0.022,0.802,1.000,chr19,40005602,SELV,TSS200
cg25468618,0.40,0.022,0.802,1.000,chr8,144810034,FAM83H,Body
cg15595755,-0.52,0.022,0.802,1.000,chr5,1867978,,
cg08362210,-0.18,0.022,0.802,1.000,chr7,27209828,MIR196B,TSS1500
cg03966486,0.08,0.022,0.802,1.000,chr21,40191051,ETS2,Body
cg14572307,-0.11,0.022,0.802,1.000,chr13,52733860,NEK3;NEK3;NEK3;NEK3;NEK3;NEK3,TSS1500;1stExon;1stExon;5'UTR;5'UTR;Body
cg20592360,0.14,0.022,0.802,1.000,chr6,656987,HUS1B;EXOC2,TSS200;5'UTR
cg06674897,-0.19,0.022,0.802,1.000,chr19,11460208,CCDC159,Body
cg19883523,0.14,0.022,0.802,1.000,chr9,20022578,,
cg03265642,0.34,0.022,0.802,1.000,chr5,1644520,,
cg00258409,0.11,0.022,0.802,1.000,chr4,166299942,CPE,TSS200
cg04141901,-0.41,0.022,0.802,1.000,chr1,114212812,MAGI3;MAGI3,Body;Body
cg08348900,-0.16,0.022,0.802,1.000,chr6,153072083,VIP;VIP;VIP;VIP,5'UTR;1stExon;5'UTR;1stExon
cg18047595,0.17,0.022,0.802,1.000,chr8,20041698,SLC18A1;SLC18A1;SLC18A1;SLC18A1,TSS1500;TSS1500;TSS1500;TSS1500
cg24636336,0.39,0.022,0.802,1.000,chr6,19805167,,
cg19907355,0.14,0.022,0.802,1.000,chr7,70543320,,
cg01364129,0.09,0.022,0.802,1.000,chr1,114227391,MAGI3;MAGI3,3'UTR;3'UTR
cg04300377,0.13,0.022,0.802,1.000,chr13,63056558,,
cg10801473,-0.19,0.022,0.802,1.000,chr8,39800480,IDO2,Body
cg02259097,-0.17,0.022,0.802,1.000,chr4,157505311,,
cg18238808,0.10,0.022,0.802,1.000,chr17,71280700,CDC42EP4,3'UTR
cg22071610,0.09,0.022,0.802,1.000,chr22,24086732,ZNF70,Body
cg02599835,-0.13,0.022,0.802,1.000,chr1,26361072,EXTL1,Body
cg26122604,0.13,0.022,0.802,1.000,chr2,113299579,POLR1B;POLR1B;POLR1B;POLR1B;POLR1B;POLR1B;POLR1B;POLR1B;POLR1B;POLR1B;POLR1B;POLR1B;POLR1B,TSS200;5'UTR;5'UTR;5'UTR;1stExon;1stExon;1stExon;1stExon;1stExon;1stExon;5'UTR;5'UTR;5'UTR
cg12870253,0.16,0.022,0.802,1.000,chr2,134272244,NCKAP5;NCKAP5,Body;Body
cg20980056,-0.13,0.022,0.802,1.000,chr8,77616145,ZFHX4,5'UTR
cg26576206,0.45,0.022,0.802,1.000,chr19,1064938,ABCA7,Body
cg20813081,0.20,0.022,0.802,1.000,chr1,92950698,GFI1;GFI1;GFI1,5'UTR;5'UTR;TSS1500
cg13174001,0.09,0.022,0.802,1.000,chr10,94093240,MARCH5,Body
cg20835725,0.17,0.022,0.802,1.000,chr22,38200979,H1F0,TSS200
cg00034416,0.19,0.022,0.802,1.000,chr1,155278724,FDPS;FDPS;FDPS;FDPS;FDPS;FDPS,5'UTR;1stExon;1stExon;5'UTR;1stExon;5'UTR
cg14627709,0.19,0.022,0.802,1.000,chr8,95449946,RAD54B,Body
cg16509851,0.39,0.022,0.802,1.000,chr4,174430614,,
cg08531380,-0.31,0.022,0.802,1.000,chr1,12270887,,
cg25792445,-0.13,0.022,0.802,1.000,chr20,44400200,,
cg07158528,-0.22,0.022,0.802,1.000,chr15,89907858,,
cg02050426,0.28,0.022,0.802,1.000,chr18,59221458,CDH20,Body
cg10738056,-0.15,0.022,0.802,1.000,chr5,73631064,,
cg06742582,-0.12,0.022,0.802,1.000,chr11,65396835,PCNXL3;PCNXL3,ExonBnd;Body
cg02048812,0.11,0.022,0.802,1.000,chr14,100448920,,
cg10775753,0.17,0.022,0.802,1.000,chr19,42081388,CEACAM21;CEACAM21;CEACAM21;CEACAM21,TSS1500;TSS1500;TSS1500;5'UTR
cg20381334,-0.14,0.022,0.802,1.000,chr5,123646568,LINC01170,Body
cg08892416,0.15,0.022,0.802,1.000,chr16,89800313,ZNF276;ZNF276,Body;Body
cg12450835,0.15,0.022,0.802,1.000,chr20,39701355,TOP1,Body
cg20078817,-0.20,0.022,0.802,1.000,chr22,32768114,RFPL3S;RFPL3S,TSS1500;TSS1500
cg13694576,-0.19,0.022,0.802,1.000,chr11,31837965,PAX6,5'UTR
cg19949591,-0.15,0.022,0.802,1.000,chr17,63549322,AXIN2,Body
cg03279995,0.09,0.022,0.802,1.000,chr5,39177666,FYB;FYB;FYB,Body;Body;Body
cg26545278,0.10,0.022,0.802,1.000,chr16,58425653,GINS3;GINS3;GINS3,TSS1500;TSS1500;TSS1500
cg00896043,0.13,0.022,0.802,1.000,chr19,1228271,STK11,3'UTR
cg01272081,0.12,0.022,0.802,1.000,chr9,32551527,TOPORS,Body
cg13033417,-0.22,0.022,0.802,1.000,chr8,17689804,,
cg27556535,0.12,0.022,0.802,1.000,chr10,32617679,EPC1;EPC1;EPC1;EPC1,Body;Body;5'UTR;Body
cg15065956,0.10,0.022,0.802,1.000,chr3,107459988,BBX;BBX;BBX,Body;Body;Body
cg00754740,-0.11,0.022,0.802,1.000,chr14,105912033,MTA1,Body
cg21690717,0.12,0.022,0.802,1.000,chr9,128580141,PBX3;PBX3;PBX3;PBX3,Body;Body;Body;Body
cg24100168,-0.18,0.022,0.802,1.000,chr11,5667836,TRIM78P,Body
cg24622988,-0.17,0.022,0.802,1.000,chr13,97600710,LINC00359,Body
cg02852211,0.22,0.022,0.802,1.000,chr12,107487485,CRY1;CRY1,1stExon;5'UTR
cg26938803,0.14,0.022,0.802,1.000,chr11,9632897,,
cg19913551,-0.13,0.022,0.802,1.000,chr19,3806615,ZFR2,Body
cg13812890,-0.17,0.022,0.802,1.000,chr12,96350263,AMDHD1,Body
cg10669834,-0.14,0.022,0.802,1.000,chr15,33390828,,
cg01445793,0.29,0.022,0.802,1.000,chr17,3771578,CAMKK1;CAMKK1;CAMKK1,Body;Body;Body
cg09567735,-0.21,0.022,0.802,1.000,chr12,111589402,CUX2,Body
cg10066494,0.09,0.022,0.802,1.000,chr3,141150514,ZBTB38,5'UTR
cg20590252,-0.24,0.022,0.802,1.000,chr2,10939067,PDIA6;PDIA6;PDIA6;PDIA6;PDIA6,Body;Body;Body;Body;Body
cg20591052,-0.17,0.022,0.802,1.000,chr3,52848293,ITIH4;ITIH4,Body;Body
cg12054228,-0.11,0.022,0.802,1.000,chr14,57831939,,
cg03273233,0.08,0.022,0.802,1.000,chr16,88643530,ZC3H18,5'UTR
cg09842053,-0.16,0.022,0.802,1.000,chr2,31637849,XDH,TSS1500
cg09821763,0.11,0.022,0.802,1.000,chr10,82218906,TSPAN14;TSPAN14,5'UTR;5'UTR
cg08323238,0.08,0.022,0.802,1.000,chr2,237496940,,
cg11967074,0.19,0.022,0.802,1.000,chr3,101544168,NXPE3;NXPE3,3'UTR;3'UTR
cg12552303,0.10,0.022,0.802,1.000,chr1,1691817,NADK,Body
cg17795258,-0.14,0.022,0.802,1.000,chr19,12377690,,
cg11691589,0.13,0.022,0.802,1.000,chr7,116165612,CAV1,Body
cg01592081,0.09,0.022,0.802,1.000,chr3,13935759,,
cg00899976,0.62,0.022,0.802,1.000,chr20,56227540,PMEPA1;PMEPA1;PMEPA1;PMEPA1,Body;Body;Body;Body
cg18460862,0.09,0.022,0.802,1.000,chr4,151748276,LRBA;LRBA,Body;Body
cg13814720,0.12,0.022,0.802,1.000,chr9,91193175,,
cg19718309,0.29,0.022,0.802,1.000,chr14,100632904,,
cg16711792,-0.26,0.022,0.802,1.000,chr21,32930054,TIAM1,5'UTR
cg00330609,0.14,0.022,0.802,1.000,chr1,60345404,,
cg05472998,-0.21,0.022,0.802,1.000,chr8,93028260,RUNX1T1;RUNX1T1;RUNX1T1;RUNX1T1,Body;Body;Body;Body
cg03116405,0.11,0.022,0.802,1.000,chr19,10242446,,
cg07353077,0.09,0.022,0.802,1.000,chr4,79655936,,
cg12366279,0.12,0.022,0.802,1.000,chr15,78578444,WDR61,Body
cg04058821,-0.15,0.022,0.802,1.000,chr5,95678409,LOC101929710,Body
cg19390059,-0.11,0.022,0.802,1.000,chr6,169682442,,
cg17074037,0.12,0.022,0.802,1.000,chr3,52220370,,
cg19451732,-0.20,0.022,0.802,1.000,chr2,122562244,,
cg08148488,0.13,0.022,0.802,1.000,chr3,52812973,ITIH1;ITIH1;ITIH1;ITIH1,5'UTR;TSS1500;TSS1500;Body
cg06015815,-0.13,0.022,0.802,1.000,chr12,132014597,,
cg13794888,0.13,0.022,0.802,1.000,chr15,75917792,SNUPN;SNUPN;SNUPN,5'UTR;5'UTR;5'UTR
cg01331039,-0.14,0.022,0.802,1.000,chr14,77608281,ZDHHC22,TSS200
cg03812149,0.17,0.022,0.802,1.000,chr20,35943761,MANBAL;MANBAL,Body;Body
cg07861258,0.29,0.022,0.802,1.000,chr14,21092936,,
cg01503053,-0.15,0.022,0.802,1.000,chr6,160700791,,
cg06913869,0.11,0.022,0.802,1.000,chr19,6110875,RFX2;RFX2,TSS1500;TSS1500
cg12598865,-0.18,0.022,0.802,1.000,chr11,2901843,,
cg10188300,0.08,0.022,0.802,1.000,chr19,52772305,ZNF766,TSS1500
cg27543308,0.16,0.022,0.802,1.000,chr12,105258336,SLC41A2,Body
cg26478333,0.12,0.022,0.802,1.000,chr7,19794971,TMEM196,Body
cg05984320,0.45,0.022,0.802,1.000,chr8,144373269,ZNF696,TSS1500
cg21847848,0.19,0.022,0.802,1.000,chr1,227493996,CDC42BPA;CDC42BPA,Body;Body
cg10602537,-0.30,0.022,0.802,1.000,chr5,172260815,ERGIC1,TSS1500
cg14379327,0.19,0.022,0.802,1.000,chr4,146404134,SMAD1;SMAD1,5'UTR;5'UTR
cg07815919,0.13,0.022,0.802,1.000,chr9,114797040,MIR3134,Body
cg13305759,0.12,0.022,0.802,1.000,chr15,69547698,GLCE,5'UTR
cg17524003,-0.13,0.022,0.802,1.000,chr2,158593685,ACVR1;ACVR1,3'UTR;3'UTR
cg26098494,0.27,0.022,0.802,1.000,chr10,6342577,,
cg06855308,0.11,0.022,0.802,1.000,chr9,129957645,RALGPS1;RALGPS1;RALGPS1,Body;Body;Body
cg06006401,-0.16,0.022,0.802,1.000,chr6,168482421,,
cg16339155,-0.17,0.022,0.802,1.000,chr10,92622005,,
cg03394313,-0.45,0.022,0.802,1.000,chr12,62739829,USP15;USP15,Body;Body
cg20427983,0.14,0.022,0.802,1.000,chr10,97920948,ZNF518A,3'UTR
cg15188402,-0.16,0.022,0.802,1.000,chr11,77732909,KCTD14;NDUFC2-KCTD14;NDUFC2-KCTD14;NDUFC2-KCTD14;KCTD14,Body;3'UTR;3'UTR;Body;5'UTR
cg25269222,0.10,0.022,0.802,1.000,chr2,191069680,HIBCH;HIBCH,3'UTR;3'UTR
cg01052291,-0.12,0.022,0.802,1.000,chr6,133036573,VNN1,TSS1500
cg03521625,-0.14,0.022,0.802,1.000,chr2,189475142,,
cg05260966,0.10,0.022,0.802,1.000,chr22,33197394,SYN3;TIMP3;TIMP3;SYN3;SYN3,Body;1stExon;5'UTR;Body;Body
cg03369247,-0.20,0.022,0.802,1.000,chr8,20032030,SLC18A1;SLC18A1;SLC18A1;SLC18A1,Body;Body;Body;Body
cg00913148,0.12,0.022,0.802,1.000,chr10,99794106,,
cg00014085,0.13,0.022,0.802,1.000,chr2,85581505,ELMOD3;ELMOD3;ELMOD3;ELMOD3;RETSAT,TSS1500;TSS1500;TSS1500;TSS1500;1stExon
cg09247880,0.12,0.022,0.802,1.000,chr6,30028651,ZNRD1;ZNRD1;NCRNA00171,TSS1500;TSS1500;Body
cg07887753,0.09,0.022,0.802,1.000,chr8,57817338,,
cg21091932,-0.10,0.022,0.802,1.000,chr6,12099694,HIVEP1,Body
cg23978866,0.10,0.022,0.802,1.000,chr2,47230407,TTC7A,Body
cg03500237,-0.20,0.022,0.802,1.000,chr19,31636315,,
cg08955175,0.10,0.022,0.802,1.000,chr5,179298122,TBC1D9B;TBC1D9B,Body;Body
cg27258025,-0.20,0.022,0.802,1.000,chr19,52900974,ZNF528,TSS200
cg23638226,0.11,0.022,0.802,1.000,chr1,205313913,KLHDC8A,5'UTR
cg08493356,0.15,0.022,0.802,1.000,chr3,196668755,NCBP2;LOC152217;NCBP2,Body;TSS1500;Body
cg05265020,0.14,0.022,0.802,1.000,chr6,6002865,NRN1,Body
cg16104536,-0.08,0.022,0.802,1.000,chr9,127906032,SCAI;SCAI,TSS200;TSS200
cg04797885,-0.42,0.022,0.802,1.000,chr8,142268286,,
cg01126222,-0.21,0.022,0.802,1.000,chr14,38561274,,
cg12676586,-0.17,0.022,0.802,1.000,chr6,49886324,,
cg10820423,-0.11,0.022,0.802,1.000,chr2,224171318,,
cg20276692,0.09,0.022,0.802,1.000,chr9,132381622,C9orf50;NTMT1;NTMT1,Body;TSS1500;5'UTR
cg16497661,0.11,0.022,0.802,1.000,chr14,103986332,CKB,Body
cg08466082,0.12,0.022,0.802,1.000,chr16,88551422,ZFPM1,Body
cg06761584,-0.15,0.022,0.802,1.000,chr7,128469799,FLNC;FLNC,TSS1500;TSS1500
cg08465774,-0.22,0.022,0.802,1.000,chr8,39771756,IDO1,Body
cg21238876,0.15,0.022,0.802,1.000,chr11,102897265,,
cg00345466,-0.20,0.022,0.802,1.000,chr3,186522748,RFC4;RFC4,5'UTR;5'UTR
cg19393118,-0.21,0.022,0.802,1.000,chr5,177003486,,
cg12522705,0.18,0.022,0.802,1.000,chr3,130569034,ATP2C1;ATP2C1;ATP2C1,TSS1500;TSS1500;TSS1500
cg10823320,-0.13,0.022,0.802,1.000,chr12,111537549,CUX2,Body
cg23601416,0.16,0.022,0.802,1.000,chr22,19950040,COMT;COMT;COMT;COMT,5'UTR;5'UTR;5'UTR;TSS200
cg08810779,0.14,0.022,0.802,1.000,chr6,30640919,DHX16;DHX16,TSS200;TSS200
cg23292266,0.12,0.022,0.802,1.000,chr19,11285128,KANK2;KANK2,Body;Body
cg26453341,0.12,0.022,0.802,1.000,chr2,175260454,CIR1;SCRN3,TSS200;TSS200
cg25751164,0.12,0.022,0.802,1.000,chr10,116786342,,
cg08893575,-0.11,0.022,0.802,1.000,chr19,39658314,PAK4;PAK4;PAK4;PAK4;PAK4,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR
cg23730781,0.15,0.022,0.802,1.000,chr6,28832571,,
cg01782014,-0.15,0.022,0.802,1.000,chr12,54198103,,
cg19768026,0.13,0.022,0.802,1.000,chr13,25659559,,
cg03984375,-0.09,0.022,0.802,1.000,chr22,46484046,LOC400931,Body
cg19985103,-0.20,0.022,0.802,1.000,chr2,6467092,,
cg14160194,0.10,0.022,0.802,1.000,chr10,115727241,,
cg00128057,0.09,0.022,0.802,1.000,chr5,38134954,,
cg26883472,0.10,0.022,0.802,1.000,chr6,108172818,,
cg15143938,0.11,0.022,0.803,1.000,chr17,58309046,SCARNA20;USP32,TSS200;Body
cg18637203,-0.15,0.022,0.803,1.000,chr18,6056016,L3MBTL4,Body
cg01512405,0.22,0.022,0.803,1.000,chr17,2823855,RAP1GAP2;RAP1GAP2,Body;Body
cg12435665,0.11,0.022,0.803,1.000,chr6,31619951,BAT3;BAT3;BAT3;BAT3,5'UTR;5'UTR;5'UTR;5'UTR
cg14387317,-0.15,0.022,0.803,1.000,chr3,133705795,SLCO2A1,Body
cg11437656,-0.15,0.022,0.803,1.000,chr7,127694196,SND1,Body
cg20110719,-0.13,0.022,0.803,1.000,chr12,58268266,,
cg16957960,-0.12,0.022,0.803,1.000,chr10,98525110,,
cg13972999,-0.15,0.022,0.803,1.000,chr8,43055420,HGSNAT,3'UTR
cg02148923,-0.23,0.022,0.803,1.000,chr10,13482381,BEND7,Body
cg03997643,0.10,0.022,0.803,1.000,chr9,137030726,RNU6ATAC,TSS1500
cg08578320,-0.82,0.022,0.803,1.000,chr6,32552039,HLA-DRB1,Body
cg14040868,0.15,0.022,0.803,1.000,chr2,153191715,FMNL2,TSS200
cg05758100,-0.10,0.022,0.803,1.000,chr7,47444973,TNS3,Body
cg12390003,0.13,0.022,0.803,1.000,chr1,160068671,IGSF8,TSS1500
cg02302380,-0.15,0.022,0.803,1.000,chr4,1525481,,
cg09481277,0.12,0.022,0.803,1.000,chr8,92260480,SLC26A7;SLC26A7;SLC26A7;SLC26A7,TSS1500;TSS1500;5'UTR;5'UTR
cg27275553,-0.19,0.022,0.803,1.000,chr7,101959150,SH2B2,Body
cg09240474,-0.09,0.022,0.803,1.000,chr3,183855693,EIF2B5;EIF2B5,ExonBnd;Body
cg22151581,0.21,0.022,0.803,1.000,chr21,30009254,,
cg10433059,-0.16,0.022,0.803,1.000,chr17,51061748,C17orf112,TSS1500
cg00531180,-0.13,0.022,0.803,1.000,chr20,31148710,NOL4L,Body
cg02039214,-0.13,0.022,0.803,1.000,chr15,88521695,NTRK3;NTRK3;NTRK3,Body;Body;3'UTR
cg24969147,-0.40,0.022,0.803,1.000,chr7,45995847,,
cg00455362,0.10,0.022,0.803,1.000,chr15,74239538,LOXL1,Body
cg03270777,-0.20,0.022,0.803,1.000,chr1,45793900,HPDL,1stExon
cg09538923,-0.15,0.022,0.803,1.000,chr8,1250844,LOC286083,TSS200
cg06499484,-0.20,0.022,0.803,1.000,chr2,182521882,CERKL;CERKL;CERKL;CERKL;CERKL;CERKL;CERKL,TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200
cg02981003,-0.56,0.022,0.803,1.000,chr10,134917911,GPR123,Body
cg01204606,0.18,0.022,0.803,1.000,chr11,116451788,,
cg23258678,0.17,0.022,0.803,1.000,chr1,200004095,NR5A2;NR5A2,Body;Body
cg20640432,0.18,0.022,0.803,1.000,chr19,4153445,CREB3L3,TSS200
cg00361040,-0.26,0.022,0.803,1.000,chr13,73354967,PIBF1;DIS3;DIS3;DIS3,TSS1500;ExonBnd;Body;Body
cg05407396,0.15,0.022,0.803,1.000,chr6,31619762,BAT3;BAT3;BAT3;BAT3,5'UTR;5'UTR;5'UTR;5'UTR
cg00283986,0.16,0.022,0.803,1.000,chr2,20875062,,
cg02724866,0.19,0.022,0.803,1.000,chr8,41802094,KAT6A;KAT6A,Body;Body
cg15418371,0.38,0.022,0.803,1.000,chr20,4310287,,
cg06188214,0.07,0.022,0.803,1.000,chr13,27259967,WASF3,Body
cg23753201,0.13,0.022,0.803,1.000,chr20,62403096,ZBTB46,Body
cg27459996,-0.15,0.022,0.803,1.000,chr19,23082279,,
cg00533340,0.16,0.022,0.803,1.000,chr22,46757380,CELSR1,3'UTR
cg15378038,0.09,0.022,0.803,1.000,chr17,36927329,PIP4K2B,Body
cg08608730,-0.14,0.022,0.803,1.000,chr7,38011097,,
cg22674796,0.13,0.022,0.803,1.000,chr2,166324820,CSRNP3,TSS1500
cg07649828,0.09,0.022,0.803,1.000,chr2,152591715,NEB;NEB;NEB;NEB,TSS1500;TSS1500;TSS1500;TSS1500
cg24516542,0.23,0.022,0.803,1.000,chr3,15374170,SH3BP5;SH3BP5,TSS200;5'UTR
cg11562225,0.07,0.022,0.803,1.000,chr8,57871019,IMPAD1,3'UTR
cg24838525,-0.14,0.022,0.803,1.000,chr14,101301274,MEG3;MEG3;MEG3;MEG3;MEG3;MEG3;MEG3;MEG3;MEG3;MEG3;MEG3;MEG3;MEG3;MEG3;MEG3;MEG3,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg02998837,-0.17,0.022,0.803,1.000,chr3,168619603,LOC100507661,TSS200
cg23592198,-0.19,0.022,0.803,1.000,chr3,130144052,COL6A5;COL6A5;COL6A5,Body;Body;Body
cg18565669,-0.18,0.022,0.803,1.000,chr20,37624462,DHX35;DHX35;DHX35,Body;Body;Body
cg24338745,-0.11,0.022,0.803,1.000,chr10,9639590,,
cg22682201,-0.16,0.022,0.803,1.000,chr6,41020847,APOBEC2,TSS200
cg15691016,0.10,0.022,0.803,1.000,chr6,170521307,,
cg06483698,-0.10,0.022,0.803,1.000,chr7,6310290,CYTH3,Body
cg02156924,-0.15,0.022,0.803,1.000,chr10,49607130,MAPK8,5'UTR
cg05496603,0.25,0.022,0.803,1.000,chr6,44237813,TMEM151B,TSS1500
cg07521789,-0.19,0.022,0.803,1.000,chr14,101519387,MIR382,TSS1500
cg12571892,0.10,0.022,0.803,1.000,chr4,120551256,PDE5A,TSS1500
cg15310620,-0.14,0.022,0.803,1.000,chr18,46060924,,
cg14417696,-0.19,0.022,0.803,1.000,chr1,19736408,CAPZB;CAPZB;CAPZB;CAPZB,Body;Body;Body;Body
cg19116747,-0.07,0.022,0.803,1.000,chr5,149380656,HMGXB3;TIGD6;HMGXB3,5'UTR;TSS1500;1stExon
cg21426404,-0.16,0.022,0.803,1.000,chr3,116690765,,
cg21079994,0.27,0.022,0.803,1.000,chr1,113392583,LINC01356,Body
cg17229496,0.28,0.022,0.803,1.000,chr11,60682009,TMEM109,5'UTR
cg04932381,0.15,0.022,0.803,1.000,chr14,73603345,PSEN1;PSEN1,5'UTR;5'UTR
cg16282268,0.29,0.022,0.803,1.000,chr1,11910471,,
cg05940002,-0.20,0.022,0.803,1.000,chr17,53392608,HLF,Body
cg25607939,-0.19,0.022,0.803,1.000,chr5,173614663,,
cg18498987,0.13,0.022,0.803,1.000,chr5,88179539,MEF2C;MEF2C,5'UTR;TSS1500
cg24228270,0.14,0.022,0.803,1.000,chr6,108301397,,
cg12743600,0.16,0.022,0.803,1.000,chr9,127516908,NR6A1;NR6A1;NR6A1,Body;Body;Body
cg11938672,-0.44,0.022,0.803,1.000,chr6,170055155,WDR27,Body
cg06111526,-0.10,0.022,0.803,1.000,chr6,32086782,ATF6B;ATF6B,Body;Body
cg14900814,0.29,0.022,0.803,1.000,chr4,25032305,LGI2,1stExon
cg03644238,0.08,0.022,0.803,1.000,chr7,148400542,CUL1,5'UTR
cg26269613,-0.24,0.022,0.803,1.000,chr4,142558451,IL15;IL15,5'UTR;5'UTR
cg06111627,0.11,0.022,0.803,1.000,chr3,127309564,TPRA1;TPRA1;TPRA1,TSS200;1stExon;5'UTR
cg18763605,-0.17,0.022,0.803,1.000,chr8,78067452,,
cg24320640,-0.14,0.022,0.803,1.000,chr2,131717030,ARHGEF4;ARHGEF4,Body;Body
cg08681225,-0.14,0.022,0.803,1.000,chr18,43752855,C18orf25;C18orf25,TSS1500;TSS1500
cg24771877,-0.42,0.022,0.803,1.000,chr12,114234123,,
cg14585892,0.06,0.022,0.803,1.000,chr8,143868158,LY6D,TSS200
cg03350154,-0.12,0.022,0.803,1.000,chr16,85543610,,
cg26818792,0.11,0.022,0.803,1.000,chr8,22462493,KIAA1967;KIAA1967,TSS200;5'UTR
cg09124190,-0.13,0.022,0.803,1.000,chr18,3448419,TGIF1;TGIF1,5'UTR;Body
cg23392383,0.10,0.022,0.803,1.000,chr17,43014301,KIF18B;KIF18B,5'UTR;5'UTR
cg10677105,0.13,0.022,0.803,1.000,chr5,169428710,DOCK2,Body
cg03419058,0.37,0.022,0.803,1.000,chr15,26108391,ATP10A,TSS200
cg02742085,0.18,0.022,0.803,1.000,chr17,46115407,MIR152;COPZ2,TSS1500;TSS1500
cg04821311,0.19,0.022,0.803,1.000,chr13,99474258,DOCK9;DOCK9,Body;Body
cg06750596,0.17,0.022,0.803,1.000,chr18,42964966,SLC14A2,5'UTR
cg12491193,0.18,0.022,0.803,1.000,chr19,45897062,PPP1R13L;PPP1R13L,Body;Body
cg06868991,-0.16,0.022,0.803,1.000,chr11,70774323,SHANK2,Body
cg07635485,-0.29,0.022,0.803,1.000,chr12,131622690,GPR133,Body
cg12227521,0.12,0.022,0.803,1.000,chr11,69695435,,
cg11998835,0.17,0.022,0.803,1.000,chr2,198055135,ANKRD44;ANKRD44,Body;Body
cg14415410,0.24,0.022,0.803,1.000,chr3,171848481,FNDC3B;FNDC3B,Body;Body
cg01048904,-0.10,0.022,0.803,1.000,chr19,5712068,LONP1,Body
cg14223292,0.07,0.022,0.803,1.000,chr14,50305040,NEMF;NEMF,Body;Body
cg12356730,0.20,0.022,0.803,1.000,chr7,151433246,PRKAG2;PRKAG2;PRKAG2;PRKAG2,1stExon;5'UTR;Body;Body
cg02076642,0.12,0.022,0.803,1.000,chr12,125477679,BRI3BP,TSS1500
cg20391365,-0.13,0.022,0.803,1.000,chr17,8059223,,
cg04778331,0.07,0.022,0.803,1.000,chr8,104033321,ATP6V1C1;ATP6V1C1,1stExon;5'UTR
cg24415593,-0.10,0.022,0.803,1.000,chr7,131882977,PLXNA4,Body
