"Excel Table 6: Differentially variable positions (p < 0.05) within the Chile buccal cell study. Models adjusted for sex, age, smoking status, and estimated cell type proportions.",,,,,,,,
CpG,logFC,p,pFDR,pBonferroni,Chromosome,Position,Gene,Feature category
cg15437810,0.15,0.024,0.991,1.000,chr15,55972694,PRTG;PRTG,ExonBnd;Body
cg17751684,-0.11,0.024,0.991,1.000,chr17,79232024,SLC38A10;SLC38A10,Body;Body
cg24131471,0.22,0.024,0.991,1.000,chr1,204135347,REN,1stExon
cg20876269,-0.21,0.024,0.991,1.000,chr17,236141,,
cg19026817,-0.17,0.024,0.991,1.000,chr20,56782259,,
cg09810730,0.12,0.024,0.991,1.000,chr14,49005874,,
cg17924415,0.25,0.024,0.991,1.000,chr17,77777053,,
cg23143093,-0.11,0.024,0.991,1.000,chr3,27333024,NEK10,Body
cg20096409,0.10,0.024,0.991,1.000,chr22,19009485,DGCR10,TSS1500
cg08793877,-0.12,0.024,0.991,1.000,chr2,71115994,,
cg26360484,-0.20,0.024,0.991,1.000,chr1,31885806,SERINC2,TSS200
cg15679283,0.16,0.024,0.991,1.000,chr5,678046,TPPP,Body
cg25503799,0.08,0.024,0.991,1.000,chr17,44931777,WNT9B,Body
cg03465880,0.09,0.024,0.991,1.000,chr1,1277465,DVL1,Body
cg08658244,-0.23,0.024,0.991,1.000,chr5,143963579,,
cg05206363,-0.17,0.024,0.991,1.000,chr4,135137770,,
cg16925970,-0.13,0.024,0.991,1.000,chr13,25496605,CENPJ,5'UTR
cg09430328,-0.09,0.024,0.991,1.000,chr19,50105572,PRR12,Body
cg10097150,-0.17,0.024,0.991,1.000,chr18,58040021,MC4R,TSS200
cg13310971,0.16,0.024,0.991,1.000,chr7,137624019,CREB3L2,Body
cg21603178,-0.41,0.024,0.991,1.000,chr18,9774448,RAB31,Body
cg20215497,-0.19,0.024,0.991,1.000,chr10,118497434,HSPA12A,Body
cg15191933,-0.33,0.024,0.991,1.000,chr1,43450220,,
cg02116942,-0.37,0.024,0.991,1.000,chr2,69519143,,
cg07441462,-0.20,0.024,0.991,1.000,chr17,80024008,DUS1L,TSS1500
cg04812891,-0.10,0.024,0.991,1.000,chr6,45545177,,
cg08417620,-0.21,0.024,0.991,1.000,chr8,56013556,XKR4,TSS1500
cg04259027,0.59,0.024,0.991,1.000,chr2,36695610,CRIM1,Body
cg03935786,-0.18,0.024,0.991,1.000,chr4,53360094,,
cg08852456,-0.12,0.024,0.991,1.000,chr18,19294520,,
cg07332986,0.07,0.024,0.991,1.000,chr8,8349871,,
cg05710142,-0.21,0.024,0.991,1.000,chr1,33223592,KIAA1522,Body
cg05827935,0.12,0.024,0.991,1.000,chr17,41131873,RUNDC1;PTGES3L-AARSD1;PTGES3L-AARSD1;PTGES3L;PTGES3L;PTGES3L,TSS1500;5'UTR;Body;Body;Body;Body
cg12817999,-0.08,0.024,0.991,1.000,chr3,9438877,LOC440944;SETD5,Body;TSS1500
cg20840174,-0.24,0.024,0.991,1.000,chr17,44087784,MAPT;MAPT;MAPT;MAPT;MAPT;MAPT,Body;Body;Body;Body;Body;Body
cg22430463,-0.19,0.024,0.991,1.000,chr17,73230810,NUP85,Body
cg03944592,0.11,0.024,0.991,1.000,chr22,33716749,LARGE;LARGE,Body;Body
cg20662871,-0.09,0.024,0.991,1.000,chr17,38599705,IGFBP4;IGFBP4,5'UTR;1stExon
cg14993614,-0.15,0.024,0.991,1.000,chr3,32023069,OSBPL10;OSBPL10;ZNF860,1stExon;5'UTR;TSS200
cg00731146,0.19,0.024,0.991,1.000,chr12,113680757,TPCN1;TPCN1;TPCN1,TSS1500;Body;Body
cg21558490,-0.19,0.024,0.991,1.000,chr22,42461828,NAGA,Body
cg24191516,-0.19,0.024,0.991,1.000,chr9,135743520,AK8,Body
cg22563691,0.12,0.024,0.991,1.000,chr22,44319359,PNPLA3,TSS1500
cg07148535,-0.07,0.024,0.991,1.000,chr4,100010082,ADH5,TSS200
cg17183723,-0.12,0.024,0.991,1.000,chr8,99057617,RPL30,5'UTR
cg15597619,0.33,0.024,0.991,1.000,chr16,66494084,BEAN1;BEAN1;BEAN1;BEAN1,5'UTR;5'UTR;5'UTR;Body
cg15868237,-0.19,0.024,0.991,1.000,chr2,232826200,DIS3L2,TSS200
cg20727362,0.26,0.024,0.991,1.000,chr22,43045952,CYB5R3,TSS1500
cg25661026,-0.31,0.024,0.991,1.000,chr8,48651823,CEBPD,TSS1500
cg05807826,0.09,0.024,0.991,1.000,chr11,96117376,CCDC82,Body
cg04833876,0.14,0.024,0.991,1.000,chr5,178695617,ADAMTS2;ADAMTS2,Body;Body
cg08259950,-0.10,0.024,0.991,1.000,chr16,57800930,KIFC3;KIFC3;KIFC3,Body;Body;Body
cg16529318,-0.23,0.024,0.991,1.000,chr3,42131356,TRAK1;TRAK1,TSS1500;TSS1500
cg17376030,-0.11,0.024,0.991,1.000,chr22,41985996,PMM1,TSS200
cg07347746,-0.11,0.024,0.991,1.000,chr11,103742582,,
cg08768621,-0.14,0.024,0.991,1.000,chr18,55102916,ONECUT2;ONECUT2,1stExon;5'UTR
cg00831182,-0.13,0.024,0.991,1.000,chr11,75191737,GDPD5,5'UTR
cg06809458,0.11,0.024,0.991,1.000,chr5,150460512,TNIP1;TNIP1,5'UTR;1stExon
cg27064271,-0.29,0.024,0.991,1.000,chr22,39892498,,
cg00536882,-0.12,0.024,0.991,1.000,chr19,38146295,ZFP30;ZFP30,1stExon;5'UTR
cg02630277,0.21,0.024,0.991,1.000,chr12,10704074,,
cg16707499,0.11,0.024,0.991,1.000,chr7,50439510,IKZF1;IKZF1;IKZF1;IKZF1;IKZF1;IKZF1;IKZF1;IKZF1;IKZF1;IKZF1;IKZF1;IKZF1;IKZF1;IKZF1,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg00501774,-0.11,0.024,0.991,1.000,chr9,125132660,PTGS1;PTGS1,TSS1500;TSS1500
cg20842033,0.25,0.024,0.991,1.000,chr1,6995520,CAMTA1,Body
cg24626874,-0.21,0.024,0.991,1.000,chr11,133868113,,
cg13177873,0.12,0.024,0.991,1.000,chr20,17661522,RRBP1;RRBP1,5'UTR;5'UTR
cg12038696,0.47,0.024,0.991,1.000,chr1,36043352,TFAP2E,Body
cg05088120,0.15,0.024,0.991,1.000,chr7,157455919,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body
cg07119808,-0.28,0.024,0.991,1.000,chr19,33168191,RGS9BP;RGS9BP,1stExon;3'UTR
cg10035432,0.17,0.024,0.991,1.000,chr14,39644345,PNN,TSS200
cg26598649,-0.10,0.024,0.991,1.000,chr18,3880086,DLGAP1;DLGAP1,1stExon;5'UTR
cg00592063,-0.13,0.024,0.991,1.000,chr2,71295358,NAGK,TSS200
cg22342234,0.13,0.024,0.991,1.000,chr12,119120445,,
cg19591439,0.15,0.024,0.991,1.000,chr19,11708747,ZNF627,Body
cg03782777,0.23,0.024,0.991,1.000,chr9,100068887,CCDC180;LOC100499484-C9ORF174;LOC100499484-C9ORF174;LOC100499484-C9ORF174,TSS1500;Body;Body;Body
cg07194301,0.12,0.024,0.991,1.000,chr1,156756948,PRCC;PRCC,ExonBnd;Body
cg15800051,-0.31,0.024,0.991,1.000,chr2,171325241,MYO3B;MYO3B;MYO3B;MYO3B;MYO3B,Body;Body;Body;Body;Body
cg07907315,0.21,0.024,0.991,1.000,chr12,24103069,SOX5;SOX5,5'UTR;TSS1500
cg02129274,-0.12,0.024,0.991,1.000,chr19,571177,BSG;BSG;BSG;BSG,TSS1500;TSS1500;TSS200;TSS200
cg13931459,0.10,0.024,0.991,1.000,chr14,60641567,,
cg18499899,-0.14,0.024,0.991,1.000,chr12,3399438,,
cg10997922,-0.52,0.024,0.991,1.000,chr18,55470506,,
cg12338672,-0.25,0.024,0.991,1.000,chr4,6453610,PPP2R2C;PPP2R2C;PPP2R2C,Body;Body;Body
cg17921363,-0.28,0.024,0.991,1.000,chr21,46696742,POFUT2;POFUT2;POFUT2,Body;Body;Body
cg22768388,-0.13,0.024,0.991,1.000,chr19,12888907,,
cg23337704,-0.14,0.024,0.991,1.000,chr19,8207397,FBN3,Body
cg20940530,-0.13,0.024,0.991,1.000,chr6,170366592,,
cg13887949,0.11,0.024,0.991,1.000,chr19,5721538,LONP1;LONP1;LONP1;LONP1;CATSPERD,TSS1500;TSS1500;TSS1500;TSS1500;Body
cg18306327,-0.13,0.024,0.991,1.000,chr16,14726533,BFAR,TSS200
cg14397361,-0.40,0.024,0.991,1.000,chr9,140149997,COBRA1,1stExon
cg27438880,-0.22,0.024,0.991,1.000,chr11,120393931,GRIK4,5'UTR
cg06121193,-0.38,0.024,0.991,1.000,chr1,90282411,,
cg09269541,-0.12,0.024,0.991,1.000,chr14,104145646,KLC1;KLC1;KLC1,Body;Body;Body
cg21475281,-0.11,0.024,0.991,1.000,chr4,3261368,C4orf44,Body
cg23566794,-0.17,0.024,0.991,1.000,chr2,135485112,,
cg26831001,-0.25,0.024,0.991,1.000,chr8,102092959,,
cg13311390,0.17,0.024,0.991,1.000,chr2,234729386,MROH2A,Body
cg04884114,-0.12,0.024,0.991,1.000,chr7,7810539,UMAD1;UMAD1;UMAD1,5'UTR;Body;Body
cg00728876,0.14,0.024,0.991,1.000,chr13,22114607,MICU2,Body
cg17574442,0.15,0.024,0.991,1.000,chr18,60928619,BCL2,Body
cg26321684,0.30,0.024,0.991,1.000,chr2,180129806,SESTD1,TSS1500
cg05147757,-0.10,0.024,0.991,1.000,chr19,41257067,C19orf54;SNRPA;SNRPA,TSS1500;5'UTR;1stExon
cg18721493,-0.08,0.024,0.991,1.000,chr15,75639884,NEIL1;NEIL1;NEIL1,5'UTR;TSS200;TSS200
cg16177058,0.07,0.024,0.991,1.000,chr17,79862475,PCYT2,3'UTR
cg26885112,-0.14,0.024,0.991,1.000,chr15,101834481,SNRPA1,Body
cg26770275,-0.17,0.024,0.991,1.000,chr22,31523720,INPP5J;INPP5J;INPP5J;INPP5J;INPP5J;INPP5J,Body;Body;Body;Body;Body;Body
cg13122721,-0.17,0.024,0.991,1.000,chr10,69597481,DNAJC12;DNAJC12,Body;Body
cg11537737,-0.12,0.024,0.991,1.000,chr11,126890238,,
cg02318163,-0.18,0.024,0.991,1.000,chr2,154333701,,
cg12653796,-0.19,0.024,0.991,1.000,chr2,87016720,CD8A;CD8A;CD8A;CD8A,Body;Body;Body;Body
cg07451926,0.40,0.024,0.991,1.000,chr11,124746772,ROBO3,Body
cg24428042,0.13,0.024,0.991,1.000,chr10,11784408,ECHDC3;ECHDC3,1stExon;5'UTR
cg12899842,-0.14,0.024,0.991,1.000,chr2,32390937,SLC30A6;SLC30A6,5'UTR;1stExon
cg10815316,0.15,0.024,0.991,1.000,chr9,37001638,PAX5;PAX5;PAX5;PAX5;PAX5;PAX5;PAX5;PAX5;PAX5;PAX5;PAX5;PAX5;PAX5,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg13966109,0.32,0.024,0.991,1.000,chr2,228580446,SLC19A3,5'UTR
cg19044674,-0.16,0.024,0.991,1.000,chr1,43232628,LEPRE1;LEPRE1;C1orf50,1stExon;1stExon;TSS1500
cg23494798,-0.23,0.024,0.991,1.000,chr3,58167267,,
cg00339657,-0.16,0.024,0.991,1.000,chr2,114194541,LOC440839;CBWD2,Body;TSS1500
cg18341098,0.29,0.024,0.991,1.000,chr6,71122402,FAM135A;FAM135A,TSS1500;TSS1500
cg25468541,-0.54,0.024,0.991,1.000,chr7,5014008,RNF216L;RNF216L;RNF216L,Body;Body;Body
cg08462292,-0.09,0.024,0.991,1.000,chr1,97188168,PTBP2,Body
cg17882951,-0.19,0.024,0.991,1.000,chr2,220357514,SPEG,3'UTR
cg04899282,-0.19,0.024,0.991,1.000,chr14,103523516,CDC42BPB;CDC42BPB,1stExon;5'UTR
cg06944758,-0.17,0.024,0.991,1.000,chr16,74064408,,
cg19505399,-0.08,0.024,0.991,1.000,chr21,34756016,,
cg27578381,-0.26,0.024,0.991,1.000,chr17,76814686,USP36,Body
cg12835454,-0.23,0.024,0.991,1.000,chr10,134770526,LINC01166,Body
cg07192762,-0.18,0.024,0.991,1.000,chr11,133590406,,
cg03362882,0.20,0.024,0.991,1.000,chr11,56945579,,
cg17725119,-0.09,0.024,0.991,1.000,chr1,203691728,ATP2B4;ATP2B4,Body;Body
cg18455776,-0.13,0.024,0.991,1.000,chr20,37474370,PPP1R16B;PPP1R16B,Body;Body
cg26985711,-0.22,0.024,0.991,1.000,chr12,91572276,DCN;DCN;DCN;DCN;DCN;DCN,1stExon;1stExon;Body;1stExon;1stExon;Body
cg16593899,-0.14,0.024,0.991,1.000,chr12,212239,IQSEC3;IQSEC3,Body;5'UTR
cg24917174,-0.11,0.024,0.991,1.000,chr8,141230928,TRAPPC9;TRAPPC9,Body;Body
cg16935496,-0.07,0.024,0.991,1.000,chr9,98242853,PTCH1;PTCH1;PTCH1;PTCH1;PTCH1;PTCH1;PTCH1;PTCH1;PTCH1;PTCH1;PTCH1;PTCH1;PTCH1;PTCH1,ExonBnd;ExonBnd;ExonBnd;ExonBnd;ExonBnd;ExonBnd;ExonBnd;Body;Body;Body;Body;Body;Body;Body
cg23915743,-0.15,0.024,0.991,1.000,chr2,89146730,,
cg05858332,-0.14,0.024,0.991,1.000,chr22,46336832,WNT7B,Body
cg11656163,0.17,0.024,0.991,1.000,chr4,139482559,,
cg00834924,-0.14,0.024,0.991,1.000,chr15,85956922,AKAP13;AKAP13,5'UTR;5'UTR
cg16669144,0.44,0.024,0.991,1.000,chr4,185369135,IRF2,5'UTR
cg00688297,-0.38,0.024,0.991,1.000,chr8,145752292,LRRC24;MGC70857,5'UTR;3'UTR
cg12646385,-0.26,0.024,0.991,1.000,chr5,173846180,,
cg15235945,0.19,0.024,0.991,1.000,chr12,118884161,,
cg06299037,-0.13,0.024,0.991,1.000,chr19,40971696,SPTBN4;BLVRB;BLVRB,TSS1500;5'UTR;1stExon
cg01408915,-0.16,0.024,0.991,1.000,chr9,136024341,RALGDS,Body
cg02106534,-0.25,0.024,0.991,1.000,chr16,4561545,C16orf5,3'UTR
cg15180801,-0.10,0.024,0.991,1.000,chr19,49717361,,
cg17118695,0.18,0.024,0.991,1.000,chr4,14165023,,
cg21638712,-0.13,0.024,0.991,1.000,chr11,118958129,HMBS;HMBS,TSS1500;Body
cg18888205,0.19,0.024,0.991,1.000,chr17,8908079,,
cg02441467,-0.22,0.024,0.991,1.000,chr10,135122875,ZNF511;TUBGCP2,Body;TSS1500
cg01704580,-0.31,0.024,0.991,1.000,chr22,35934952,,
cg18884942,0.14,0.024,0.991,1.000,chr1,161679921,FCRLA,Body
cg15892650,-0.36,0.024,0.991,1.000,chr5,150524635,ANXA6;ANXA6,Body;Body
cg27020253,0.30,0.024,0.991,1.000,chr6,30227104,HLA-L,TSS1500
cg10098515,-0.17,0.024,0.991,1.000,chr4,44728959,GNPDA2;GNPDA2;GNPDA2;GNPDA2;GNPDA2,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500
cg13185239,0.14,0.024,0.991,1.000,chr2,111526591,ACOXL,Body
cg23013128,-0.14,0.024,0.991,1.000,chr3,48668518,SLC26A6;SLC26A6;SLC26A6;SLC26A6;SLC26A6;SLC26A6,Body;Body;Body;Body;Body;Body
cg08118967,0.16,0.024,0.991,1.000,chr14,99640471,BCL11B;BCL11B,3'UTR;3'UTR
cg08593735,-0.27,0.024,0.991,1.000,chr16,46888028,,
cg13373085,0.17,0.024,0.991,1.000,chr5,131629069,SLC22A4,TSS1500
cg19633305,0.29,0.024,0.991,1.000,chr7,31162236,,
cg05516386,-0.15,0.024,0.991,1.000,chr5,140761973,PCDHGA7;PCDHGA7;PCDHGA1;PCDHGA2;PCDHGA3;PCDHGB1;PCDHGA4;PCDHGB2;PCDHGA5;PCDHGB3;PCDHGA6,TSS1500;TSS1500;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg03479797,-0.12,0.024,0.991,1.000,chr6,32096154,ATF6B;ATF6B,TSS200;TSS200
cg01836441,-0.33,0.024,0.991,1.000,chr12,70636618,CNOT2,TSS200
cg14157048,-0.17,0.024,0.991,1.000,chr2,19558368,OSR1;OSR1,5'UTR;1stExon
cg26085197,-0.09,0.024,0.991,1.000,chr3,178789612,ZMAT3;ZMAT3,TSS200;TSS200
cg13629615,-0.10,0.024,0.991,1.000,chr12,6838001,COPS7A;COPS7A;COPS7A;COPS7A,Body;Body;Body;Body
cg12661145,-0.27,0.024,0.991,1.000,chr10,104404054,TRIM8,TSS200
cg18714166,-0.20,0.024,0.991,1.000,chr6,35033536,ANKS1A,Body
cg18091275,0.20,0.024,0.991,1.000,chr17,26120155,NOS2,Body
cg10601159,-0.16,0.024,0.991,1.000,chr2,242557507,THAP4;THAP4,Body;TSS1500
cg16797002,0.19,0.024,0.991,1.000,chr6,33858957,LINC01016,Body
cg18997875,0.18,0.024,0.991,1.000,chr2,242673654,D2HGDH,TSS1500
cg12445461,-0.17,0.024,0.991,1.000,chr9,6681608,,
cg10656972,0.13,0.024,0.991,1.000,chr17,17299636,,
cg09033563,-0.32,0.024,0.991,1.000,chr22,24373618,LOC391322,Body
cg01895417,-0.21,0.024,0.991,1.000,chr17,35502425,ACACA;ACACA;ACACA;ACACA;ACACA,Body;Body;Body;Body;Body
cg13630901,-0.16,0.024,0.991,1.000,chr11,15224445,INSC;INSC;INSC;INSC;INSC;INSC,Body;Body;Body;Body;Body;Body
cg05931420,-0.23,0.024,0.991,1.000,chr5,83680118,EDIL3;EDIL3,Body;Body
cg02128244,0.25,0.024,0.991,1.000,chr19,31848008,,
cg11082907,-0.18,0.024,0.991,1.000,chr18,20716435,CABLES1;CABLES1,1stExon;Body
cg12194463,-0.07,0.024,0.991,1.000,chr7,32982580,RP9P,Body
cg11029358,-0.29,0.024,0.991,1.000,chr21,46875433,COL18A1;COL18A1;COL18A1;COL18A1;COL18A1,5'UTR;1stExon;5'UTR;Body;1stExon
cg02009895,0.20,0.024,0.991,1.000,chr12,54380101,HOXC10,Body
cg01502588,-0.24,0.024,0.991,1.000,chr2,119615889,,
cg12759523,0.32,0.024,0.991,1.000,chr15,22923501,CYFIP1,5'UTR
cg22689269,0.12,0.024,0.991,1.000,chr1,40973720,EXO5,TSS1500
cg23020956,-0.13,0.024,0.991,1.000,chr17,15822444,,
cg06484232,0.33,0.024,0.991,1.000,chr11,5905350,OR52E4,TSS200
cg17136011,-0.21,0.024,0.991,1.000,chr10,123908897,TACC2;TACC2,Body;Body
cg24032752,-0.22,0.024,0.991,1.000,chr3,50388670,TUSC4;CYB561D2,TSS200;5'UTR
cg23111889,-0.16,0.024,0.991,1.000,chr5,91146249,,
cg13531837,-0.16,0.024,0.991,1.000,chr6,34192005,,
cg11216273,-0.64,0.024,0.991,1.000,chr7,66006935,GS1-124K5.11,Body
cg02959486,-0.17,0.024,0.991,1.000,chr7,32466775,,
cg16705489,-0.40,0.024,0.991,1.000,chr7,128500263,,
cg15599193,0.09,0.024,0.991,1.000,chr4,64212314,,
cg08107849,-0.20,0.024,0.991,1.000,chr11,64481499,NRXN2;NRXN2,5'UTR;5'UTR
cg06741536,-0.18,0.024,0.991,1.000,chr12,69005242,RAP1B;RAP1B,5'UTR;5'UTR
cg13191808,-0.21,0.024,0.991,1.000,chr1,55505327,PCSK9;PCSK9,1stExon;5'UTR
cg16205718,-0.20,0.024,0.991,1.000,chr1,11017759,C1orf127,Body
cg13654305,-0.22,0.024,0.991,1.000,chr1,207673966,CR1;CR1,Body;Body
cg12744006,0.20,0.024,0.991,1.000,chr17,55083655,SCPEP1,3'UTR
cg04134069,-0.17,0.024,0.991,1.000,chr13,53400716,,
cg09083736,-0.18,0.024,0.991,1.000,chr6,100049849,,
cg04804321,-0.34,0.024,0.991,1.000,chr8,40065870,,
cg18763431,0.18,0.024,0.991,1.000,chr2,32189357,MEMO1;MEMO1;MEMO1;MEMO1;MEMO1;MEMO1,5'UTR;Body;Body;Body;Body;Body
cg20463564,0.08,0.024,0.991,1.000,chr2,105349577,,
cg25387411,-0.14,0.024,0.991,1.000,chr7,112090077,IFRD1;IFRD1,TSS1500;5'UTR
cg27518823,0.12,0.024,0.991,1.000,chr19,10947895,TMED1;TMED1,TSS1500;TSS1500
cg20404622,0.34,0.024,0.991,1.000,chr17,73070054,,
cg18238718,-0.26,0.024,0.991,1.000,chr1,33742369,ZNF362,Body
cg17929114,0.07,0.024,0.991,1.000,chr19,11747144,,
cg06943627,-0.25,0.024,0.991,1.000,chr17,47590179,NGFR,Body
cg16981614,-0.30,0.024,0.991,1.000,chr12,107216023,RIC8B,Body
cg00474044,0.10,0.024,0.991,1.000,chr10,118620551,ENO4;ENO4,ExonBnd;Body
cg23639412,0.19,0.024,0.991,1.000,chr2,145277596,ZEB2;ZEB2;ZEB2;ZEB2;ZEB2,Body;5'UTR;1stExon;1stExon;5'UTR
cg06134936,-0.18,0.024,0.991,1.000,chr10,69834491,HERC4;HERC4,5'UTR;5'UTR
cg24889334,-0.33,0.024,0.991,1.000,chr16,3179887,ZNF213-AS1,Body
cg24569492,0.15,0.024,0.991,1.000,chr2,66808811,,
cg05337594,0.08,0.024,0.991,1.000,chr7,21081930,,
cg25152855,0.20,0.024,0.991,1.000,chr14,24642358,REC8;REC8,Body;Body
cg05948408,-0.12,0.024,0.991,1.000,chr5,88178572,MEF2C;MEF2C,5'UTR;5'UTR
cg02386244,-0.07,0.024,0.991,1.000,chr16,3030649,PKMYT1;PKMYT1,TSS200;TSS200
cg17090968,0.36,0.024,0.991,1.000,chr12,46663694,SLC38A1;SLC38A1,TSS1500;TSS1500
cg12044607,0.15,0.024,0.991,1.000,chr13,44818577,,
cg00342066,-0.16,0.024,0.991,1.000,chr1,244224390,,
cg26804381,-0.33,0.024,0.991,1.000,chr2,222475282,,
cg21251385,0.27,0.024,0.991,1.000,chr20,52277050,,
cg13563882,-0.16,0.024,0.991,1.000,chr21,45661470,ICOSLG;ICOSLG;ICOSLG;ICOSLG,TSS1500;TSS1500;TSS1500;TSS1500
cg16997362,0.09,0.024,0.991,1.000,chr14,70154497,SUSD6,Body
cg07144300,-0.34,0.024,0.991,1.000,chr14,54865482,CDKN3;CDKN3,Body;Body
cg01625761,0.14,0.024,0.991,1.000,chr6,107075197,RTN4IP1,Body
cg17854416,-0.14,0.024,0.991,1.000,chr22,37720647,,
cg22375082,-0.15,0.024,0.991,1.000,chr22,32454420,SLC5A1;SLC5A1,TSS1500;Body
cg11016716,-0.16,0.024,0.991,1.000,chr9,129327382,,
cg03038773,-0.10,0.024,0.991,1.000,chr5,55425091,ANKRD55,Body
cg24422984,0.30,0.024,0.991,1.000,chr20,43681878,STK4,Body
cg25696906,-0.18,0.024,0.991,1.000,chr12,131927876,,
cg19221959,-0.09,0.024,0.991,1.000,chr7,94537347,PPP1R9A;PPP1R9A,5'UTR;5'UTR
cg25756044,0.08,0.024,0.991,1.000,chr13,111340191,CARS2,Body
cg04393897,-0.12,0.024,0.991,1.000,chr1,171454518,BAT2L2,TSS200
cg13254363,-0.14,0.024,0.991,1.000,chr10,65426971,,
cg16478154,0.16,0.024,0.991,1.000,chr4,188534873,,
cg15768462,-0.28,0.024,0.991,1.000,chr7,46851306,,
cg07249517,-0.11,0.024,0.991,1.000,chr3,192579109,MB21D2,Body
cg10685945,-0.10,0.024,0.991,1.000,chr4,84457822,AGPAT9,1stExon
cg11099041,-0.07,0.024,0.991,1.000,chr3,119041385,CDGAP,Body
cg12629186,-0.43,0.024,0.991,1.000,chr20,33222426,PIGU;PIGU,ExonBnd;Body
cg14693465,0.20,0.024,0.991,1.000,chr15,76632292,ISL2,Body
cg07145988,0.15,0.024,0.991,1.000,chr1,8692312,RERE;RERE,Body;Body
cg24896477,-0.11,0.024,0.991,1.000,chr3,194346731,TMEM44;TMEM44;TMEM44;TMEM44,Body;Body;Body;Body
cg15752162,-0.20,0.024,0.991,1.000,chr21,47945293,DIP2A;DIP2A;DIP2A;DIP2A;DIP2A;DIP2A,Body;Body;Body;Body;Body;Body
cg15076217,-0.16,0.024,0.991,1.000,chr1,207975699,MIR29C,TSS1500
cg15993805,-0.15,0.024,0.991,1.000,chr13,76593662,,
cg09237899,-0.14,0.024,0.991,1.000,chr6,158925205,TULP4;TULP4,Body;Body
cg04383212,-0.20,0.024,0.991,1.000,chr16,20086440,GPR139,TSS1500
cg01800297,-0.17,0.024,0.991,1.000,chr5,113394591,,
cg11354603,-0.21,0.024,0.991,1.000,chr5,4230769,,
cg11461978,0.17,0.024,0.991,1.000,chr8,16906733,MICU3,Body
cg08188828,0.16,0.024,0.991,1.000,chr18,20514031,RBBP8;RBBP8;RBBP8;RBBP8;RBBP8,1stExon;5'UTR;1stExon;5'UTR;5'UTR
cg20340596,-0.12,0.024,0.991,1.000,chr10,100206925,HPS1;HPS1,TSS1500;TSS1500
cg23770234,-0.10,0.024,0.991,1.000,chr11,44793401,TSPAN18,5'UTR
cg24491887,-0.11,0.024,0.991,1.000,chr6,127440086,RSPO3;RSPO3,5'UTR;1stExon
cg04467320,-0.30,0.024,0.991,1.000,chr16,89066717,,
cg01338658,-0.17,0.024,0.991,1.000,chr1,182992728,LAMC1;LAMC1,1stExon;5'UTR
cg00267323,0.18,0.024,0.991,1.000,chr7,36445177,ANLN,Body
cg14660125,0.20,0.024,0.991,1.000,chr4,89378460,HERC5,1stExon
cg02033666,0.17,0.024,0.991,1.000,chr7,127774986,,
cg19657214,-0.30,0.024,0.991,1.000,chr8,6794872,DEFA4,5'UTR
cg21960364,-0.23,0.024,0.991,1.000,chr4,185398007,,
cg09522532,-0.23,0.024,0.991,1.000,chr19,5892111,,
cg22240472,-0.11,0.024,0.991,1.000,chr11,17498517,ABCC8,TSS200
cg04514109,0.09,0.024,0.991,1.000,chr19,35225340,ZNF181;ZNF181,TSS200;TSS200
cg13754661,-0.08,0.024,0.991,1.000,chr9,137533360,COL5A1,TSS1500
cg10247268,-0.15,0.024,0.991,1.000,chr10,3109799,PFKP,1stExon
cg17545334,-0.18,0.024,0.991,1.000,chr7,26241071,CBX3;HNRNPA2B1;CBX3;HNRNPA2B1,TSS1500;TSS1500;TSS200;TSS1500
cg20475322,-0.14,0.024,0.991,1.000,chr11,121971232,MIR125B1;LOC399959,TSS1500;Body
cg10100417,0.13,0.024,0.991,1.000,chr8,28574167,EXTL3;EXTL3;EXTL3,Body;Body;Body
cg03701222,-0.17,0.024,0.991,1.000,chr16,639209,RAB40C,TSS1500
cg06273546,-0.13,0.024,0.991,1.000,chr10,34413482,PARD3;PARD3;PARD3;PARD3;PARD3;PARD3;PARD3;PARD3,Body;Body;Body;Body;Body;Body;Body;Body
cg00357486,0.07,0.024,0.991,1.000,chr19,4852505,PLIN3;PLIN3;PLIN3,Body;Body;Body
cg16014136,-0.39,0.024,0.991,1.000,chr7,89975892,GTPBP10;GTPBP10,TSS200;TSS200
cg24797665,-0.16,0.024,0.991,1.000,chr12,120124971,CIT,3'UTR
cg22511262,0.25,0.024,0.991,1.000,chr11,32455192,WT1;WT1;WT1;WT1,Body;Body;Body;Body
cg16204357,0.30,0.024,0.991,1.000,chr14,101923155,,
cg18184153,-0.16,0.024,0.991,1.000,chr6,33385417,CUTA;CUTA;CUTA;CUTA;CUTA,Body;Body;Body;1stExon;Body
cg16776006,0.09,0.024,0.991,1.000,chr14,64971144,ZBTB25;ZBTB1;ZBTB1,TSS1500;TSS200;TSS200
cg06793581,-0.20,0.024,0.991,1.000,chr16,46865077,C16orf87,TSS200
cg18129005,-0.08,0.024,0.991,1.000,chr6,148881126,,
cg20044704,-0.09,0.024,0.991,1.000,chr11,70224859,PPFIA1;PPFIA1,Body;Body
