"Excel Table 2: Differentially methylatied positions (p < 0.05) within the Chile buccal cell study. Models adjusted for sex, age, smoking status, and estimated cell type proportions.",,,,,,,,
CpG,logFC,p,pFDR,pBonferroni,Chromosome,Position,Gene,Feature category
cg02257281,0.27,0.01823705257,0.851,1.000,chr5,178550038,ADAMTS2,Body
cg25064551,0.33,0.01823834806,0.851,1.000,chr4,41979629,,
cg16583538,0.15,0.0182385153,0.851,1.000,chr6,106414696,,
cg04616586,0.21,0.01824384785,0.851,1.000,chr9,99445685,,
cg15168603,0.16,0.01824387403,0.851,1.000,chr3,4752020,ITPR1;ITPR1;ITPR1,Body;Body;Body
cg06730942,0.26,0.01824418836,0.851,1.000,chr7,87460135,RUNDC3B;RUNDC3B;RUNDC3B,3'UTR;3'UTR;3'UTR
cg01598642,0.15,0.01824493098,0.851,1.000,chr11,5272039,HBG1,TSS1500
cg07206827,0.26,0.01824531513,0.851,1.000,chr1,151778404,LINGO4,TSS1500
cg00653987,0.17,0.01824863542,0.851,1.000,chr3,167588808,,
cg01575590,-0.66,0.01824915713,0.851,1.000,chr20,62084626,KCNQ2;KCNQ2;KCNQ2;KCNQ2;KCNQ2,Body;Body;Body;Body;Body
cg11093123,-0.29,0.0182497054,0.851,1.000,chr9,74981047,ZFAND5;ZFAND5;ZFAND5,TSS1500;TSS1500;TSS1500
cg08977032,0.18,0.01825361691,0.851,1.000,chr12,4698317,DYRK4,TSS1500
cg11465510,0.26,0.01825365731,0.851,1.000,chr20,1509738,,
cg17970607,0.21,0.01825396484,0.851,1.000,chr9,33443165,AQP3,Body
cg12280692,0.30,0.01825397848,0.851,1.000,chr13,113107959,,
cg13110654,-0.18,0.01825472675,0.851,1.000,chr10,102851641,TLX1NB;TLX1NB,Body;Body
cg21734842,0.27,0.01825481343,0.851,1.000,chr19,34853822,,
cg24380380,-0.28,0.01826103977,0.851,1.000,chr11,68114997,LRP5,Body
cg26351451,0.36,0.01826189128,0.851,1.000,chr4,37248861,KIAA1239,Body
cg16953185,-0.30,0.01826582187,0.851,1.000,chr11,45396308,LOC399886,Body
cg18499060,0.34,0.01826769361,0.851,1.000,chr19,17611586,SLC27A1,Body
cg00541803,-0.26,0.01826826071,0.851,1.000,chr2,120301835,PCDP1,TSS1500
cg23458887,0.26,0.01826835593,0.851,1.000,chr10,36569926,,
cg03187160,0.16,0.01827119162,0.851,1.000,chr1,43751320,C1orf210;C1orf210,TSS200;TSS200
cg19917030,-0.23,0.0182725369,0.851,1.000,chr17,27507520,MYO18A;MYO18A,TSS200;TSS200
cg22989162,0.17,0.01827452135,0.851,1.000,chr9,76187681,,
cg06642965,-0.16,0.01827476588,0.851,1.000,chr14,29226478,,
cg18913699,0.22,0.01827506862,0.851,1.000,chr6,97885147,LOC101927314,Body
cg05478779,0.28,0.01827732713,0.851,1.000,chr15,78633437,CRABP1,Body
cg18259490,0.17,0.01827772782,0.851,1.000,chr5,148118823,,
cg14309276,0.21,0.01828077615,0.851,1.000,chr17,37799824,STARD3;STARD3;STARD3,5'UTR;5'UTR;5'UTR
cg11218092,-0.12,0.01828102382,0.851,1.000,chr3,8543344,LMCD1,TSS200
cg13284861,-0.33,0.01828222217,0.851,1.000,chr9,35664905,ARHGEF39,Body
cg22376833,-0.36,0.01828255968,0.851,1.000,chr3,123987916,KALRN;KALRN,Body;Body
cg06366994,0.25,0.01828287929,0.851,1.000,chr4,166298963,CPE,TSS1500
cg09422414,0.21,0.01828289322,0.851,1.000,chr6,135435682,,
cg22810875,0.26,0.01828303251,0.851,1.000,chr12,674158,NINJ2,3'UTR
cg11785812,-0.16,0.01828524614,0.851,1.000,chr2,73311557,RAB11FIP5,Body
cg07361118,0.15,0.01828686672,0.851,1.000,chr10,90120948,RNLS;RNLS,Body;Body
cg22406238,0.21,0.0182870999,0.851,1.000,chr2,189630403,DIRC1,5'UTR
cg26406150,0.26,0.01828728588,0.851,1.000,chr1,236902652,ACTN2,Body
cg10851698,-0.27,0.01828887618,0.851,1.000,chr19,54024744,ZNF331;ZNF331,1stExon;5'UTR
cg27458255,0.21,0.01829110112,0.851,1.000,chr1,178714440,RALGPS2;RALGPS2,5'UTR;5'UTR
cg06302944,0.17,0.01829205911,0.851,1.000,chr5,93421194,FAM172A;FAM172A;FAM172A;FAM172A,5'UTR;5'UTR;5'UTR;Body
cg09395562,0.15,0.0182924798,0.851,1.000,chr3,123501051,MYLK;MYLK;MYLK;MYLK,Body;Body;Body;Body
cg16072211,-0.16,0.01829368774,0.851,1.000,chr16,2563036,ATP6V0C;ATP6V0C,TSS1500;TSS1500
cg09485398,-0.34,0.01829418152,0.851,1.000,chr17,38520151,GJD3;GJD3,5'UTR;1stExon
cg14090292,0.17,0.01829563659,0.851,1.000,chr12,111358962,MYL2,TSS1500
cg20087134,0.21,0.01829647618,0.851,1.000,chr12,57625174,SHMT2;SHMT2;SHMT2;SHMT2;SHMT2;SHMT2;SHMT2;SHMT2;SHMT2,Body;Body;Body;Body;Body;Body;Body;Body;Body
cg10091996,-0.40,0.01829893532,0.851,1.000,chr16,31548640,,
cg20128181,-0.15,0.01829901049,0.851,1.000,chr6,135819596,C6orf217;AHI1;AHI1;AHI1;AHI1,Body;TSS1500;TSS1500;TSS1500;TSS1500
cg16370882,0.14,0.0182995177,0.851,1.000,chr1,11823776,C1orf167,5'UTR
cg13825977,0.20,0.01829965998,0.851,1.000,chr15,95018797,MCTP2;MCTP2,Body;Body
cg24835939,0.22,0.01830170104,0.851,1.000,chr15,81460792,,
cg05924919,0.15,0.01830195648,0.851,1.000,chr11,120252467,ARHGEF12;ARHGEF12,Body;Body
cg11271054,0.22,0.0183028014,0.851,1.000,chr2,101270289,,
cg04123385,0.29,0.01830285918,0.851,1.000,chr20,37302636,,
cg13276502,0.14,0.01830306599,0.851,1.000,chr6,21600485,,
cg21046119,0.36,0.01830625271,0.851,1.000,chr2,134075125,NCKAP5;NCKAP5,Body;Body
cg13401734,0.18,0.0183077048,0.851,1.000,chr16,28519436,IL27,TSS1500
cg08418664,0.34,0.0183082271,0.851,1.000,chr22,26056515,ADRBK2,Body
cg20941737,0.20,0.01830868285,0.851,1.000,chr3,114790243,ZBTB20;ZBTB20;ZBTB20,1stExon;5'UTR;5'UTR
cg17666715,0.20,0.01830873003,0.851,1.000,chr1,185302297,GS1-279B7.1,Body
cg11158179,-0.17,0.01831076527,0.851,1.000,chr1,61543011,NFIA;NFIA,1stExon;5'UTR
cg01810186,0.29,0.01831364196,0.851,1.000,chr8,120058222,,
cg16538740,0.27,0.0183161753,0.851,1.000,chr2,231095871,SP140;SP140;SP140;SP140;SP140,Body;Body;Body;Body;Body
cg25410134,-0.15,0.01831719761,0.851,1.000,chr19,44812971,,
cg04018214,0.27,0.01832094743,0.851,1.000,chr12,91572199,DCN;DCN;DCN;DCN;DCN;DCN,1stExon;1stExon;Body;1stExon;1stExon;Body
cg18636023,0.27,0.01832110463,0.851,1.000,chr19,54985362,CDC42EP5,TSS1500
cg10119383,0.18,0.01832279312,0.851,1.000,chr6,106342563,,
cg19589686,0.26,0.01832291635,0.851,1.000,chr6,14816644,,
cg11168621,0.27,0.01832307307,0.851,1.000,chr5,168858609,,
cg09147822,0.22,0.01832467992,0.851,1.000,chr14,76273218,TTLL5,Body
cg05337454,0.15,0.01832508861,0.851,1.000,chr7,150708968,NOS3,Body
cg21610221,-0.57,0.01832672355,0.851,1.000,chr15,93722499,,
cg13382703,-0.33,0.01832698997,0.851,1.000,chr1,44057099,PTPRF;PTPRF,Body;Body
cg10926412,0.14,0.01832922521,0.851,1.000,chr13,22685842,,
cg18729728,0.17,0.01832985329,0.851,1.000,chr14,25327497,STXBP6,Body
cg16386080,0.20,0.01833144297,0.851,1.000,chr9,90589146,CDK20;CDK20;CDK20;CDK20;CDK20,Body;Body;Body;Body;Body
cg16467382,0.27,0.01833237389,0.851,1.000,chr3,12277490,,
cg19026254,0.35,0.01833313802,0.851,1.000,chr16,57897096,,
cg21352641,0.27,0.01833734887,0.851,1.000,chr18,26737212,,
cg00742303,-0.17,0.01833993046,0.851,1.000,chr3,16851723,,
cg19682134,0.33,0.01834050955,0.851,1.000,chr8,145750363,LRRC14;LRRC24,3'UTR;5'UTR
cg15075414,0.15,0.01834060608,0.851,1.000,chr17,31240005,,
cg26450308,-0.39,0.01834126254,0.851,1.000,chr2,10900569,ATP6V1C2;ATP6V1C2,Body;Body
cg03136486,0.18,0.01834181488,0.851,1.000,chr8,89048264,,
cg07194762,0.35,0.01834199483,0.851,1.000,chr7,101972389,,
cg01227962,-0.32,0.01834287532,0.851,1.000,chr19,47333088,,
cg15208139,0.36,0.01834567353,0.851,1.000,chr11,36058725,LDLRAD3;LDLRAD3;LDLRAD3,5'UTR;Body;Body
cg25676074,0.19,0.0183459012,0.851,1.000,chr8,71073335,NCOA2,Body
cg13310130,0.17,0.01834756126,0.851,1.000,chr12,107077503,LOC100505978;RFX4;LOC100505978;RFX4;RFX4;LOC100287944,Body;TSS1500;ExonBnd;Body;Body;Body
cg14331404,-0.13,0.01835038244,0.851,1.000,chr2,97482184,CNNM3;CNNM3,1stExon;1stExon
cg21226224,-0.46,0.018351181,0.851,1.000,chr8,55370171,SOX17,TSS1500
cg15476894,-0.28,0.01835197602,0.851,1.000,chr6,1619687,,
cg18472210,0.21,0.01835557036,0.851,1.000,chr7,140710661,MRPS33;MRPS33,5'UTR;5'UTR
cg08910320,0.22,0.01835601197,0.851,1.000,chr1,21068443,,
cg06643702,-0.15,0.01835694646,0.851,1.000,chr19,9251523,ZNF317,5'UTR
cg16653385,0.15,0.01835694717,0.851,1.000,chr5,114916433,TMED7-TICAM2;TMED7-TICAM2;TICAM2,Body;3'UTR;Body
cg16152954,0.13,0.01835758723,0.851,1.000,chr14,21901071,CHD8;CHD8,TSS1500;5'UTR
cg05712271,0.42,0.01835956436,0.851,1.000,chr12,130396377,,
cg19427807,0.26,0.01835968663,0.851,1.000,chr5,114938640,TICAM2;TMED7-TICAM2;TMED7-TICAM2;LOC101927100;LOC101927100,TSS1500;Body;Body;Body;Body
cg19414227,0.14,0.01836153026,0.851,1.000,chr2,133923604,NCKAP5;NCKAP5,Body;Body
cg22114896,0.14,0.01836211005,0.851,1.000,chr5,115398095,,
cg17024389,0.12,0.01836279484,0.851,1.000,chr17,19663796,,
cg11051306,0.26,0.01836281744,0.851,1.000,chr15,84587919,ADAMTSL3;ADAMTSL3,Body;Body
cg24701175,0.23,0.01836459649,0.851,1.000,chr11,44141974,EXT2;EXT2;EXT2,Body;Body;Body
cg15971953,-0.21,0.01836481982,0.851,1.000,chr7,1447698,,
cg11328403,-0.16,0.01836512367,0.851,1.000,chr17,16120890,PIGL,Body
cg13273577,-0.19,0.01836842285,0.851,1.000,chr9,127962962,RABEPK,TSS200
cg18863268,-0.23,0.0183689488,0.851,1.000,chr17,73141127,HN1;HN1;HN1;HN1;HN1;HN1;HN1,Body;Body;Body;Body;Body;Body;Body
cg14007549,-0.20,0.01836915711,0.851,1.000,chr11,104034330,PDGFD;PDGFD,Body;Body
cg26992150,0.23,0.01837028728,0.851,1.000,chr4,184917686,STOX2,Body
cg02955548,0.16,0.01837208209,0.851,1.000,chr13,108028239,FAM155A,Body
cg22308467,0.11,0.01837370011,0.851,1.000,chr12,111800987,FAM109A,Body
cg03070245,0.16,0.01837468301,0.851,1.000,chr10,6143358,RBM17;RBM17;RBM17;RBM17,ExonBnd;ExonBnd;Body;Body
cg15686780,0.19,0.01837499253,0.851,1.000,chr8,37264411,LINC01605,Body
cg02710456,0.21,0.01837586434,0.851,1.000,chr17,47464627,,
cg26645780,-0.15,0.01837616498,0.851,1.000,chr2,27651290,NRBP1,TSS200
cg15405084,0.16,0.01837709533,0.851,1.000,chr4,187864009,,
cg13426198,-0.22,0.01837727439,0.851,1.000,chr16,5030223,SEC14L5,Body
cg03151089,0.37,0.01837731466,0.851,1.000,chr11,93348249,,
cg22175157,0.31,0.01837906882,0.851,1.000,chr22,32953561,SYN3;SYN3;SYN3,Body;Body;Body
cg14339650,-0.29,0.01837976862,0.851,1.000,chr2,71384571,,
cg08671133,-0.13,0.01837986415,0.851,1.000,chr19,58111307,ZNF530;ZNF530,1stExon;5'UTR
cg02145048,-0.17,0.01838074946,0.851,1.000,chr20,55926395,RAE1;RAE1;RAE1,1stExon;TSS1500;5'UTR
cg25738171,0.28,0.01838107729,0.851,1.000,chr14,69507363,,
cg07843147,0.18,0.01838173481,0.851,1.000,chr10,129099456,DOCK1;DOCK1,Body;Body
cg26953086,0.22,0.01838208909,0.851,1.000,chr8,17083761,,
cg03608205,0.29,0.01838247621,0.851,1.000,chr12,96798663,,
cg17852514,0.29,0.01838436358,0.851,1.000,chr6,15148657,,
cg26042417,0.21,0.01838475383,0.851,1.000,chr13,110048876,,
cg03440850,-0.37,0.01838506296,0.851,1.000,chr11,46407440,CHRM4,1stExon
cg21116871,-0.18,0.01838764821,0.851,1.000,chr3,47845138,DHX30;DHX30,5'UTR;5'UTR
cg11854154,-0.12,0.01838976828,0.851,1.000,chr11,10472133,AMPD3,TSS200
cg09160881,0.35,0.01839078161,0.851,1.000,chr21,43187412,RIPK4,TSS200
cg10835094,-0.28,0.01839176039,0.851,1.000,chr19,19370234,HAPLN4,Body
cg27029166,0.19,0.01839197978,0.851,1.000,chr1,150300066,PRPF3,Body
cg21016348,0.13,0.01839614839,0.851,1.000,chr11,64538563,SF1;SF1;SF1;SF1;SF1;SF1;SF1;SF1,Body;Body;Body;Body;Body;Body;Body;Body
cg26222125,0.28,0.01839738529,0.851,1.000,chr11,118912759,,
cg05469396,0.29,0.01840089729,0.851,1.000,chr15,91419421,FURIN,Body
cg27227885,0.18,0.01840166825,0.851,1.000,chr1,233461353,,
cg11418725,0.24,0.01840242676,0.851,1.000,chr5,144625052,,
cg04395776,0.13,0.01840530123,0.851,1.000,chr2,43599136,THADA;THADA;THADA,Body;Body;Body
cg06893296,0.30,0.0184060664,0.851,1.000,chr6,30095136,,
cg11983516,-0.60,0.01840812657,0.851,1.000,chr2,130134205,,
cg01566199,0.21,0.01840827453,0.851,1.000,chr1,26197239,PAQR7;PAQR7,1stExon;5'UTR
cg22820500,-0.23,0.01840858818,0.851,1.000,chr14,105738816,BRF1,Body
cg03043078,0.36,0.01841237921,0.851,1.000,chr12,132338736,,
cg22116025,0.19,0.01841398626,0.851,1.000,chr16,8244254,,
cg07570421,-0.18,0.01841469974,0.851,1.000,chr10,16479076,PTER;PTER,5'UTR;5'UTR
cg15283737,-0.30,0.01841546111,0.851,1.000,chr12,111685127,CUX2,Body
cg19338921,0.25,0.01841625788,0.851,1.000,chr8,52809029,PCMTD1;PCMTD1;PCMTD1,Body;5'UTR;5'UTR
cg04948346,0.21,0.01841849667,0.851,1.000,chr7,12611217,SCIN,Body
cg08039952,0.21,0.01841892786,0.851,1.000,chr16,1130223,LOC146336,TSS1500
cg23931381,-0.31,0.01841928287,0.851,1.000,chr19,18119847,ARRDC2;ARRDC2,Body;Body
cg09168222,-0.23,0.01841948557,0.851,1.000,chr4,89299733,HERC6;HERC6,TSS200;TSS200
cg02218765,0.33,0.01842042223,0.851,1.000,chr11,6261798,CNGA4,Body
cg15157241,-0.26,0.01842222201,0.851,1.000,chr21,44396204,PKNOX1,5'UTR
cg26345770,0.32,0.01842279612,0.851,1.000,chr15,69972079,PCAT29;PCAT29,Body;Body
cg08773573,0.22,0.01842305817,0.851,1.000,chr14,50918666,MAP4K5;MAP4K5,Body;Body
cg21708463,-0.27,0.01842331446,0.851,1.000,chr5,39074670,RICTOR;RICTOR;RICTOR,TSS200;TSS200;TSS200
cg27006366,-0.17,0.018423997,0.851,1.000,chr8,144623859,ZC3H3,TSS1500
cg23977172,0.20,0.01842549407,0.851,1.000,chr12,81327849,LIN7A,Body
cg11814446,0.44,0.01842581315,0.851,1.000,chr12,65562996,LEMD3;LEMD3,TSS1500;TSS1500
cg04826002,0.20,0.01842719338,0.851,1.000,chr10,103994231,PITX3,5'UTR
cg20152653,-0.24,0.01842848003,0.851,1.000,chr7,115862820,TES;TES,TSS200;Body
cg16974878,0.25,0.01843098405,0.851,1.000,chr1,231622987,,
cg06987553,0.27,0.01843111502,0.851,1.000,chr6,25537807,LRRC16A;LRRC16A,Body;Body
cg16794722,0.31,0.01843201722,0.851,1.000,chr21,46965809,,
cg25214531,0.17,0.01843236971,0.851,1.000,chr1,186423646,PDC;LOC102724919;MIR548F1,5'UTR;Body;Body
cg26550873,-0.19,0.01843261901,0.851,1.000,chr12,49629119,,
cg16663424,-0.25,0.0184327254,0.851,1.000,chr1,54562396,TCEANC2;TCEANC2,3'UTR;Body
cg14673198,0.21,0.01843371578,0.851,1.000,chr12,90629423,,
cg24926303,0.15,0.01843422512,0.851,1.000,chr22,25198355,,
cg14439249,0.16,0.01843508114,0.851,1.000,chr6,12335852,,
cg21529532,0.20,0.01843545599,0.851,1.000,chr4,189012434,TRIML2,3'UTR
cg20424577,0.23,0.01843750957,0.851,1.000,chr2,54274391,,
cg09776441,0.26,0.01843943912,0.851,1.000,chr1,146968736,LINC00624,Body
cg10700019,0.26,0.01844131229,0.851,1.000,chr8,145984882,,
cg14066797,0.23,0.01844226667,0.851,1.000,chr17,32299790,ASIC2,Body
cg00842998,0.15,0.01844316695,0.851,1.000,chr12,53346934,,
cg06818865,-0.34,0.01844566101,0.851,1.000,chr9,136151958,ABO,TSS1500
cg22993389,0.28,0.0184458083,0.851,1.000,chr15,39423817,,
cg16554145,-0.13,0.01844685232,0.851,1.000,chr1,241790950,OPN3,Body
cg03713923,0.19,0.01844758191,0.851,1.000,chr15,67666132,IQCH,Body
cg07077934,-0.25,0.01845158766,0.851,1.000,chr5,157376043,,
cg08115553,0.25,0.01845245177,0.851,1.000,chr17,13215554,,
cg23821755,-0.16,0.0184524814,0.851,1.000,chr1,173684675,KLHL20,5'UTR
cg08734093,0.19,0.01845475766,0.851,1.000,chr1,11322728,MTOR,TSS200
cg05164812,0.18,0.01845576604,0.851,1.000,chr20,37172514,RALGAPB;RALGAPB;RALGAPB,Body;Body;Body
cg04298184,0.23,0.01845734571,0.851,1.000,chr10,8058421,,
cg13339009,0.32,0.01845829376,0.851,1.000,chr11,5880280,OR52E8,TSS1500
cg27656667,0.20,0.01845908147,0.851,1.000,chr15,80370544,ZFAND6;ZFAND6;ZFAND6;ZFAND6;ZFAND6;ZFAND6;ZFAND6;ZFAND6;ZFAND6,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR
cg15289253,0.44,0.01845912917,0.851,1.000,chr10,1332867,ADARB2,Body
cg07242563,0.31,0.01846195693,0.851,1.000,chr16,79634675,MAF;MAF,TSS200;TSS200
cg22721183,-0.32,0.01846307306,0.851,1.000,chr1,224970768,,
cg03448883,0.20,0.01846354573,0.851,1.000,chr15,64674718,KIAA0101;KIAA0101;KIAA0101,TSS1500;TSS1500;Body
cg04478698,0.16,0.01846890654,0.851,1.000,chr4,26033992,,
cg13958215,0.22,0.01846907612,0.851,1.000,chr8,86349754,CA3,TSS1500
cg15502814,0.13,0.01847018271,0.851,1.000,chr6,34948146,ANKS1A,Body
cg15011232,0.28,0.01847051338,0.851,1.000,chr19,10401324,ICAM5,Body
cg10534359,0.16,0.01847163728,0.851,1.000,chr14,51926280,,
cg11458533,0.19,0.01847229009,0.851,1.000,chr7,127307809,SND1,Body
cg03876023,0.28,0.01847432388,0.851,1.000,chr8,104360863,,
cg03899772,0.21,0.01847455242,0.851,1.000,chr2,180415141,ZNF385B;ZNF385B;ZNF385B;ZNF385B;ZNF385B,5'UTR;5'UTR;Body;Body;Body
cg08609819,0.16,0.01847585694,0.851,1.000,chr10,121256152,,
cg27391815,0.23,0.01847619427,0.851,1.000,chr14,75521527,ACYP1;ACYP1;ACYP1;ACYP1;ACYP1;ACYP1,Body;Body;Body;Body;Body;Body
cg14388618,0.23,0.01847770838,0.851,1.000,chr7,123132854,IQUB;IQUB;IQUB;IQUB,Body;Body;Body;Body
cg07024169,0.22,0.01847886903,0.851,1.000,chr12,110147637,,
cg25639082,0.24,0.01848024162,0.851,1.000,chr11,6655429,DCHS1,Body
cg07089687,0.26,0.01848285257,0.851,1.000,chr5,71621738,PTCD2;PTCD2;PTCD2;PTCD2,5'UTR;5'UTR;Body;Body
cg13808692,0.16,0.01848290358,0.851,1.000,chr15,41280282,INO80;INO80,Body;Body
cg13707729,-0.25,0.0184844731,0.851,1.000,chr10,123326490,FGFR2;FGFR2;FGFR2;FGFR2;FGFR2;FGFR2;FGFR2;FGFR2;FGFR2,Body;Body;Body;Body;Body;Body;Body;Body;Body
cg20372956,-0.18,0.01848958557,0.851,1.000,chr6,160148392,WTAP;WTAP;WTAP,5'UTR;5'UTR;TSS1500
cg05418042,0.20,0.01849057751,0.851,1.000,chr12,16063771,DERA,TSS1500
cg16078597,0.13,0.0184911516,0.851,1.000,chr6,170844404,PSMB1,Body
cg14292442,-0.19,0.01849378451,0.851,1.000,chr11,74173896,KCNE3,5'UTR
cg02137691,-0.36,0.01849384023,0.851,1.000,chr4,1805671,FGFR3;FGFR3;FGFR3,Body;Body;Body
cg25499661,0.18,0.01849551112,0.851,1.000,chr6,127622858,ECHDC1;ECHDC1;ECHDC1;ECHDC1;ECHDC1,3'UTR;3'UTR;Body;Body;Body
cg03407052,0.21,0.0184966916,0.851,1.000,chr12,116578567,MED13L,Body
cg00262776,-0.13,0.01849707134,0.851,1.000,chr12,14720726,PLBD1;PLBD1,1stExon;5'UTR
cg05252243,0.33,0.01849737875,0.851,1.000,chr1,32196977,ADGRB2;ADGRB2,Body;Body
cg07295550,0.15,0.01849744107,0.851,1.000,chr5,37816799,GDNF;GDNF;GDNF,Body;Body;Body
cg23202779,0.24,0.01849983583,0.851,1.000,chr3,3222488,CRBN;CRBN,TSS1500;TSS1500
cg01737054,0.12,0.01850018811,0.851,1.000,chr2,238907858,UBE2F;UBE2F;UBE2F;UBE2F-SCLY;UBE2F;UBE2F;UBE2F;UBE2F;UBE2F,Body;Body;Body;Body;Body;Body;Body;Body;Body
cg10600600,0.23,0.0185004424,0.851,1.000,chr2,232066220,ARMC9;ARMC9,5'UTR;5'UTR
cg06551905,0.22,0.01850186794,0.851,1.000,chr8,11303039,FAM167A,5'UTR
cg24940561,0.22,0.01850353128,0.851,1.000,chr15,33261489,FMN1;FMN1,Body;Body
cg25531963,0.28,0.01850418591,0.851,1.000,chr5,131312994,ACSL6;ACSL6;ACSL6;ACSL6;ACSL6;ACSL6,Body;Body;Body;Body;Body;Body
cg18398438,0.19,0.01850658883,0.851,1.000,chr11,73844763,C2CD3,Body
cg24376039,-0.38,0.0185081405,0.851,1.000,chr5,126404739,C5orf63;C5orf63,5'UTR;5'UTR
cg04874782,-0.19,0.01850995223,0.851,1.000,chr2,241900108,,
cg26943727,-0.20,0.01851230777,0.851,1.000,chr3,56591119,CCDC66;CCDC66;CCDC66,TSS200;TSS200;TSS200
cg08579514,0.15,0.01851352696,0.851,1.000,chr3,148812404,HLTF-AS1,Body
cg00325914,0.26,0.01851352963,0.851,1.000,chr11,48088520,PTPRJ;PTPRJ,Body;Body
cg27132071,0.12,0.01852196239,0.851,1.000,chr14,33030722,AKAP6,Body
cg00514713,-0.28,0.0185227383,0.851,1.000,chr7,43158788,HECW1,5'UTR
cg24216114,-0.15,0.01852377315,0.851,1.000,chr12,102455895,CCDC53;CCDC53,5'UTR;1stExon
cg06042673,0.16,0.01852456934,0.851,1.000,chr3,128081460,EEFSEC,Body
cg15035705,-0.14,0.01852575301,0.851,1.000,chr5,179159291,MAML1,TSS1500
cg23613105,0.13,0.01852723243,0.851,1.000,chr1,114674813,SYT6;SYT6,Body;Body
cg15344634,0.15,0.01852827774,0.851,1.000,chr7,73622750,LAT2;LAT2;LAT2,TSS1500;TSS1500;TSS1500
cg16726875,0.28,0.01852844199,0.851,1.000,chr6,123959036,TRDN;TRDN;TRDN;TRDN;TRDN,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500
cg09715562,0.33,0.01853277797,0.851,1.000,chr22,19072685,DGCR2;DGCR2;DGCR2;DGCR2;DGCR2,Body;Body;Body;Body;Body
cg00487780,-0.23,0.01853329031,0.851,1.000,chr19,41816298,CCDC97,Body
cg02260698,0.27,0.0185361152,0.851,1.000,chr7,103893295,,
cg12632785,-0.18,0.01853622607,0.851,1.000,chr12,1825796,ADIPOR2,5'UTR
cg03325667,0.52,0.018536244,0.851,1.000,chr10,43447292,,
cg12392623,0.25,0.0185380875,0.851,1.000,chr9,116796754,ZNF618,Body
cg07756635,0.23,0.01853962239,0.851,1.000,chr19,57631472,USP29,TSS200
cg13831136,-0.55,0.01854087266,0.851,1.000,chr6,30070342,,
cg05684754,0.18,0.01854090726,0.851,1.000,chr12,40559026,,
cg25091820,-0.21,0.01854106674,0.851,1.000,chr14,20786069,CCNB1IP1;CCNB1IP1;CCNB1IP1;CCNB1IP1,5'UTR;5'UTR;5'UTR;5'UTR
cg02691783,0.21,0.01854168325,0.851,1.000,chr14,22674682,,
cg12537546,-0.28,0.0185425519,0.851,1.000,chr17,6919153,RNASEK-C17orf49;C17orf49;C17orf49;C17orf49;MIR497HG,Body;Body;Body;Body;Body
cg26915889,0.21,0.01854262714,0.851,1.000,chr1,112114712,,
cg07831322,-0.21,0.01854327097,0.851,1.000,chr17,26129054,NOS2,TSS1500
cg04889776,0.13,0.01854513451,0.851,1.000,chr10,24969181,ARHGAP21,Body
cg11491181,0.17,0.01854655414,0.851,1.000,chr16,73600056,,
cg19210176,0.35,0.01854968236,0.851,1.000,chr8,6735628,DEFB1,TSS200
cg02562876,0.22,0.01855040656,0.851,1.000,chr12,4685868,,
cg17106419,-0.36,0.01855045504,0.851,1.000,chr10,103880236,LDB1,TSS200
cg14566803,0.18,0.0185519117,0.851,1.000,chr7,66000443,GS1-124K5.11,Body
cg22610680,-0.21,0.01855375195,0.851,1.000,chr6,116601806,TSPYL1;DSE,TSS1500;5'UTR
cg21104965,0.45,0.01855457127,0.851,1.000,chr6,117869453,DCBLD1,Body
cg22339775,-0.18,0.0185550975,0.851,1.000,chr6,26224925,HIST1H3E,TSS1500
cg10606797,-0.12,0.01855586675,0.851,1.000,chr8,23315301,ENTPD4;ENTPD4,TSS200;TSS200
cg21540437,-0.54,0.01855586806,0.851,1.000,chr4,46391737,GABRA2;GABRA2,TSS1500;5'UTR
cg10861410,-0.20,0.01855731164,0.851,1.000,chr3,4398095,,
cg23026274,0.28,0.01855744074,0.851,1.000,chr8,66901303,,
cg01305537,0.16,0.01855938551,0.851,1.000,chr5,154065222,MIR1303,TSS200
cg16234660,0.18,0.01855941056,0.851,1.000,chr7,158461236,NCAPG2;NCAPG2;NCAPG2;NCAPG2,Body;Body;Body;Body
cg00276548,-0.41,0.0185602353,0.851,1.000,chr15,95216999,,
cg11278933,0.13,0.01856047415,0.851,1.000,chr6,139170459,ECT2L;ECT2L,Body;Body
cg13749670,0.13,0.01856092013,0.851,1.000,chr9,137611646,COL5A1,Body
cg05651657,-0.14,0.01856135784,0.851,1.000,chr3,32509331,,
cg05173528,0.18,0.01856546845,0.851,1.000,chr7,138312886,SVOPL;SVOPL;SVOPL;SVOPL,ExonBnd;ExonBnd;Body;Body
cg00889210,-0.35,0.0185661534,0.851,1.000,chr16,14280183,MKL2;MKL2,Body;Body
cg00116234,-0.19,0.01856736985,0.851,1.000,chr9,18474243,ADAMTSL1;ADAMTSL1,1stExon;1stExon
cg13828592,-0.15,0.01857088539,0.851,1.000,chr12,122751068,VPS33A,TSS200
cg03834286,-0.21,0.01857248568,0.851,1.000,chr5,3590482,,
cg03190640,0.57,0.01857323417,0.851,1.000,chr1,177486944,,
