"Excel Table 4: Differentially methylatied positions (p < 0.05) within the Bangladesh 850K study. Models adjusted for age, smoking status, and estimated cell type proportions.",,,,,,,,
CpG,logFC,p,pFDR,pBonferroni,Chromosome,Position,Gene,Feature category
cg06628999,-0.29,0.027,1.00,1.00,chr6,142129232,,
cg06064254,-0.29,0.027,1.00,1.00,chr18,9959400,VAPA;VAPA,3'UTR;3'UTR
cg01004980,-0.29,0.027,1.00,1.00,chr3,48883069,PRKAR2A,Body
cg02735685,-0.28,0.027,1.00,1.00,chr12,53924036,ATF7;ATF7;ATF7,Body;Body;Body
cg00244310,-0.24,0.027,1.00,1.00,chr2,236578090,AGAP1;AGAP1;AGAP1,Body;Body;Body
cg14078118,-0.32,0.027,1.00,1.00,chr3,5047351,,
cg18416881,-0.34,0.027,1.00,1.00,chr7,134143823,AKR1B1;AKR1B1,5'UTR;1stExon
cg21320768,-0.25,0.027,1.00,1.00,chr13,50070766,PHF11;PHF11,Body;5'UTR
cg00420568,-0.31,0.027,1.00,1.00,chr9,91794904,SHC3,TSS1500
cg03005132,0.43,0.027,1.00,1.00,chr6,48669539,,
cg12726994,0.22,0.027,1.00,1.00,chr2,235406902,ARL4C,TSS1500
cg13736685,-0.28,0.027,1.00,1.00,chr2,9619835,IAH1,Body
cg20362821,-0.27,0.027,1.00,1.00,chr15,101627502,,
cg19925675,0.30,0.027,1.00,1.00,chr4,189333138,,
cg24230696,-0.23,0.027,1.00,1.00,chr21,43737014,TFF3,TSS1500
cg03169319,-0.24,0.027,1.00,1.00,chr1,151166491,,
cg05539344,-0.36,0.027,1.00,1.00,chr9,79115376,GCNT1;GCNT1;GCNT1;GCNT1;GCNT1,TSS200;5'UTR;5'UTR;5'UTR;5'UTR
cg05301618,-0.24,0.027,1.00,1.00,chr2,207110808,GPR1-AS,Body
cg03031988,0.37,0.027,1.00,1.00,chr6,31510729,BAT1;BAT1,TSS1500;TSS1500
cg16724151,0.30,0.027,1.00,1.00,chr9,85768728,,
cg12549600,0.49,0.027,1.00,1.00,chr1,113287034,,
cg19355513,-0.31,0.027,1.00,1.00,chr4,83849858,LIN54;LIN54;LIN54;LIN54;LIN54;LIN54;LIN54,Body;Body;Body;Body;Body;Body;Body
cg26347039,0.21,0.027,1.00,1.00,chr15,26913018,GABRB3;GABRB3;GABRB3;GABRB3,Body;Body;5'UTR;5'UTR
cg22102278,-0.22,0.027,1.00,1.00,chr17,6544146,TXNDC17;KIAA0753;KIAA0753,TSS200;1stExon;5'UTR
cg24157892,0.49,0.027,1.00,1.00,chr17,59473707,,
cg14801546,-0.35,0.027,1.00,1.00,chr6,111284012,GTF3C6,Body
cg10493479,0.35,0.027,1.00,1.00,chr1,247835667,OR13G1,1stExon
cg23552369,-0.56,0.027,1.00,1.00,chr2,162208240,PSMD14,Body
cg07362977,-0.27,0.027,1.00,1.00,chr15,75941087,SNX33,TSS1500
cg12105450,-0.31,0.027,1.00,1.00,chr2,202048100,CASP10;CASP10;CASP10,5'UTR;5'UTR;5'UTR
cg25318809,0.39,0.027,1.00,1.00,chr6,29974863,HLA-J;NCRNA00171,Body;Body
cg27009475,-0.27,0.027,1.00,1.00,chr2,109645364,,
cg19683641,-0.18,0.027,1.00,1.00,chr12,6874105,PTMS,TSS1500
cg27403956,-0.24,0.027,1.00,1.00,chr5,179295753,TBC1D9B;TBC1D9B,Body;Body
cg11039712,-0.24,0.027,1.00,1.00,chr15,81281166,MESDC2,Body
cg23216434,-0.26,0.027,1.00,1.00,chr1,67871362,,
cg14144804,-0.24,0.027,1.00,1.00,chr8,68046621,CSPP1;CSPP1,Body;Body
cg17973977,-0.27,0.027,1.00,1.00,chr14,91687281,C14orf159;C14orf159;C14orf159;C14orf159;C14orf159;C14orf159;C14orf159;C14orf159,Body;Body;Body;Body;Body;Body;Body;Body
cg03897252,-0.32,0.027,1.00,1.00,chr10,64133801,ZNF365;ZNF365;ZNF365,TSS200;TSS200;TSS200
cg12249480,-0.36,0.027,1.00,1.00,chr8,60579175,,
cg02862121,-0.25,0.028,1.00,1.00,chr16,1845460,IGFALS,TSS1500
cg27436261,-0.36,0.028,1.00,1.00,chr16,4587672,CDIP1;CDIP1;CDIP1;CDIP1,5'UTR;5'UTR;5'UTR;5'UTR
cg21716897,-0.21,0.028,1.00,1.00,chr11,118295967,,
cg21321372,-0.20,0.028,1.00,1.00,chr4,141264456,SCOC;SCOC;SCOC;SCOC;SCOC,TSS200;5'UTR;TSS200;TSS200;TSS200
cg01951698,-0.25,0.028,1.00,1.00,chr16,87622589,,
cg23026920,0.21,0.028,1.00,1.00,chr20,45317919,TP53RK,1stExon
cg05453333,-0.21,0.028,1.00,1.00,chr10,49731375,ARHGAP22,Body
cg12940558,0.20,0.028,1.00,1.00,chr6,109703017,CD164;CD164;CD164;CD164;CD164,Body;Body;Body;Body;Body
cg18055452,0.25,0.028,1.00,1.00,chr17,8085267,,
cg00732658,-0.36,0.028,1.00,1.00,chr2,101099429,NMS,Body
cg14057701,-0.26,0.028,1.00,1.00,chr2,47557368,LOC101927043;LOC101927043,Body;Body
cg09983348,-0.23,0.028,1.00,1.00,chr2,165394291,GRB14;GRB14,Body;Body
cg14038442,-0.27,0.028,1.00,1.00,chr17,6332897,AIPL1;AIPL1;AIPL1;AIPL1;AIPL1;AIPL1;AIPL1;AIPL1,Body;Body;Body;Body;Body;Body;Body;Body
cg27184874,-0.24,0.028,1.00,1.00,chr2,74008069,DUSP11,TSS1500
cg16047567,-0.21,0.028,1.00,1.00,chr1,12664243,DHRS3,Body
cg16560613,0.22,0.028,1.00,1.00,chr4,10625039,CLNK,Body
cg05382022,-0.25,0.028,1.00,1.00,chr1,95698917,RWDD3;RWDD3;RWDD3;RWDD3;RWDD3;RWDD3;RWDD3;TMEM56-RWDD3;LOC101928118;LOC101928118,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;Body;Body;Body
cg01961643,-0.37,0.028,1.00,1.00,chr2,241236617,,
cg13918811,-0.28,0.028,1.00,1.00,chr4,25378308,ANAPC4,TSS1500
cg07585765,0.19,0.028,1.00,1.00,chr11,74022326,LOC101928580;P4HA3;P4HA3;P4HA3,TSS200;Body;Body;Body
cg12442454,-0.28,0.028,1.00,1.00,chr18,9959086,VAPA;VAPA,3'UTR;3'UTR
cg10876145,-1.28,0.028,1.00,1.00,chr6,29670637,,
cg08852765,-0.20,0.028,1.00,1.00,chr6,33396407,SYNGAP1,Body
cg06905743,-0.26,0.028,1.00,1.00,chr8,66977385,DNAJC5B,Body
cg09304014,-0.28,0.028,1.00,1.00,chr6,35737336,,
cg09145139,0.27,0.028,1.00,1.00,chr10,95256412,CEP55;CEP55;CEP55;CEP55,1stExon;1stExon;5'UTR;5'UTR
cg26389938,-0.21,0.028,1.00,1.00,chr8,123695455,LINC01151,Body
cg08496086,-0.35,0.028,1.00,1.00,chr5,2176142,,
cg13853823,-0.22,0.028,1.00,1.00,chr11,119166116,CBL,Body
cg12203883,-0.32,0.028,1.00,1.00,chr3,136538615,SLC35G2;SLC35G2;SLC35G2,5'UTR;5'UTR;5'UTR
cg00061553,-0.26,0.028,1.00,1.00,chr20,48233873,,
cg21664212,0.21,0.028,1.00,1.00,chr21,45208971,RRP1,TSS1500
cg16610330,0.23,0.028,1.00,1.00,chr20,388665,RBCK1;RBCK1,TSS200;TSS200
cg13996193,-0.28,0.028,1.00,1.00,chr8,19533749,CSGALNACT1;CSGALNACT1,Body;5'UTR
cg01048098,-0.37,0.028,1.00,1.00,chr21,47320411,PCBP3;PCBP3,Body;Body
cg01192746,-0.23,0.028,1.00,1.00,chr5,179717478,MAPK9;MAPK9;MAPK9;MAPK9;MAPK9,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR
cg18489266,0.25,0.028,1.00,1.00,chr11,59323918,,
cg25229424,-0.25,0.028,1.00,1.00,chr19,10812018,QTRT1,TSS200
cg23483707,-0.26,0.028,1.00,1.00,chr13,44453835,C13orf31;C13orf31;CCDC122;C13orf31,1stExon;5'UTR;TSS200;TSS200
cg08877404,-0.24,0.028,1.00,1.00,chr6,161330241,,
cg01332054,-0.27,0.028,1.00,1.00,chr15,74494861,STRA6;STRA6;STRA6;STRA6;STRA6,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR
cg05857643,-0.37,0.028,1.00,1.00,chr7,26242932,CBX3;CBX3,Body;Body
cg02628470,-0.24,0.028,1.00,1.00,chr17,2279569,SGSM2;SGSM2,Body;Body
cg12953669,-0.31,0.028,1.00,1.00,chr18,60988017,BCL2;BCL2,TSS1500;TSS1500
cg27093546,-0.22,0.028,1.00,1.00,chr12,25404596,KRAS;KRAS,TSS1500;TSS1500
cg00194044,-0.20,0.028,1.00,1.00,chr3,128141434,,
cg07903472,-0.29,0.028,1.00,1.00,chr2,168846657,STK39,Body
cg21606664,-0.22,0.028,1.00,1.00,chr1,57790248,DAB1,5'UTR
cg11441074,-0.55,0.028,1.00,1.00,chr4,39053244,KLHL5;KLHL5,5'UTR;5'UTR
cg23558842,0.31,0.028,1.00,1.00,chr11,15095178,CALCB;CALCB,1stExon;5'UTR
cg18471267,-0.28,0.028,1.00,1.00,chr13,42954579,,
cg27246129,-0.52,0.028,1.00,1.00,chr6,170595947,DLL1,Body
cg01684433,-0.23,0.028,1.00,1.00,chr20,18488645,SEC23B;SEC23B;SEC23B;SEC23B;SEC23B;SEC23B,5'UTR;5'UTR;5'UTR;5'UTR;1stExon;5'UTR
cg19930885,-0.24,0.028,1.00,1.00,chr14,90798539,C14orf102;C14orf102,TSS1500;TSS1500
cg08276755,-0.30,0.028,1.00,1.00,chr20,30196714,,
cg08084655,-0.21,0.028,1.00,1.00,chr17,72358213,BTBD17,TSS1500
cg26047040,-0.36,0.028,1.00,1.00,chr6,169613121,,
cg25889770,0.31,0.028,1.00,1.00,chr1,161068063,KLHDC9;KLHDC9;KLHDC9;KLHDC9,TSS200;TSS200;TSS200;TSS200
cg21306072,-0.33,0.028,1.00,1.00,chr16,8961250,CARHSP1;CARHSP1;CARHSP1;CARHSP1;CARHSP1;CARHSP1;CARHSP1,5'UTR;1stExon;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR
cg02709032,-0.25,0.028,1.00,1.00,chr19,33699683,SLC7A10;LRP3,3'UTR;3'UTR
cg21076680,-0.26,0.028,1.00,1.00,chr2,69135655,,
cg26376280,-0.32,0.028,1.00,1.00,chr12,117593259,FBXO21;FBXO21,Body;Body
cg08039854,-0.32,0.028,1.00,1.00,chr3,11278749,HRH1;HRH1;HRH1,5'UTR;5'UTR;5'UTR
cg06671146,-0.35,0.028,1.00,1.00,chr3,114758340,ZBTB20;ZBTB20,5'UTR;5'UTR
cg03337393,0.29,0.028,1.00,1.00,chr10,105253567,NEURL,TSS200
cg05692532,-0.16,0.028,1.00,1.00,chr19,49136928,DBP;DBP,ExonBnd;Body
cg25092982,0.24,0.028,1.00,1.00,chr16,3030449,PKMYT1;PKMYT1;PKMYT1;PKMYT1;PKMYT1;PKMYT1;PKMYT1;PKMYT1,5'UTR;5'UTR;5'UTR;5'UTR;1stExon;1stExon;1stExon;1stExon
cg00196387,-0.33,0.028,1.00,1.00,chr12,4713984,DYRK4;DYRK4;DYRK4,TSS200;TSS200;Body
cg07466904,-0.19,0.028,1.00,1.00,chr3,171863238,FNDC3B;FNDC3B,Body;Body
cg22921147,-0.34,0.028,1.00,1.00,chr12,116958936,,
cg18991132,-0.26,0.028,1.00,1.00,chr2,128475701,WDR33,Body
cg20052760,-0.18,0.028,1.00,1.00,chr6,10510789,,
cg12972841,-0.30,0.028,1.00,1.00,chr2,242920190,LINC01237,Body
cg15651109,-0.26,0.028,1.00,1.00,chr18,59157581,CDH20,TSS200
cg03288922,0.38,0.028,1.00,1.00,chr2,118616237,,
cg06425848,-0.33,0.028,1.00,1.00,chr14,105841077,PACS2;PACS2;PACS2,Body;Body;Body
cg19883525,-0.19,0.028,1.00,1.00,chr2,71419021,PAIP2B,Body
cg27634814,-0.27,0.028,1.00,1.00,chr17,4796459,MINK1;MINK1;MINK1;MINK1,Body;Body;Body;Body
cg08354980,-0.23,0.028,1.00,1.00,chr16,87764738,KLHDC4;KLHDC4;KLHDC4,Body;Body;Body
cg02286380,-0.41,0.028,1.00,1.00,chr17,4621205,ARRB2;ARRB2,Body;Body
cg26712477,-0.29,0.028,1.00,1.00,chr6,28984445,,
cg15318568,-0.25,0.028,1.00,1.00,chr11,111794346,C11orf52,Body
cg03384000,-0.30,0.028,1.00,1.00,chr17,42081948,NAGS;PYY,TSS200;TSS200
cg03267954,-0.33,0.028,1.00,1.00,chr11,67765141,UNC93B1,Body
cg21066703,-0.29,0.028,1.00,1.00,chr8,87576276,,
cg16842227,-0.26,0.028,1.00,1.00,chr13,103244341,,
cg04222499,-0.31,0.028,1.00,1.00,chr1,223478522,SUSD4;SUSD4,Body;Body
cg21425323,-0.32,0.028,1.00,1.00,chr6,132140986,ENPP1,Body
cg07660711,-0.27,0.028,1.00,1.00,chr18,464310,COLEC12,Body
cg06714021,-0.25,0.028,1.00,1.00,chr16,19179512,SYT17,TSS200
cg01022345,-0.21,0.028,1.00,1.00,chr14,101317819,MIR770;MEG3;MEG3;MEG3,TSS1500;Body;Body;Body
cg07571038,-0.27,0.028,1.00,1.00,chr9,140352910,NELF;NELF;NELF;NELF,Body;Body;Body;Body
cg17292463,0.25,0.028,1.00,1.00,chr17,48474379,LRRC59,Body
cg05324638,0.32,0.028,1.00,1.00,chr9,90428397,,
cg27569829,-0.17,0.028,1.00,1.00,chr18,60984485,BCL2,Body
cg10998805,0.28,0.028,1.00,1.00,chr3,54041598,,
cg07636117,0.30,0.028,1.00,1.00,chr2,237072957,,
cg17450726,-0.28,0.028,1.00,1.00,chr11,117680226,,
cg19199261,0.38,0.028,1.00,1.00,chr1,145589806,NUDT17;NBPF20;NBPF10;NBPF10,TSS1500;Body;Body;Body
cg19774425,-0.25,0.028,1.00,1.00,chr19,51327477,KLK1,TSS1500
cg15597136,-0.25,0.028,1.00,1.00,chr2,242128753,ANO7;ANO7,Body;Body
cg23444264,-0.26,0.028,1.00,1.00,chr10,72219751,,
cg16108864,0.30,0.028,1.00,1.00,chr12,82153227,PPFIA2,TSS200
cg17122157,-0.25,0.028,1.00,1.00,chr21,44819445,,
cg22986178,-0.18,0.028,1.00,1.00,chr11,66034784,KLC2;RAB1B;KLC2;KLC2;KLC2,3'UTR;TSS1500;3'UTR;3'UTR;3'UTR
cg12048425,-0.46,0.028,1.00,1.00,chr2,230785050,TRIP12,5'UTR
cg20313963,0.26,0.028,1.00,1.00,chr12,8089207,SLC2A3,TSS1500
cg15790037,0.34,0.028,1.00,1.00,chr17,37321490,ARL5C,Body
cg02885694,0.21,0.028,1.00,1.00,chr7,100807168,VGF,Body
cg08989084,0.38,0.028,1.00,1.00,chr12,133194624,P2RX2;P2RX2;P2RX2;P2RX2;P2RX2;P2RX2;P2RX2;P2RX2,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500
cg22660904,-0.23,0.028,1.00,1.00,chr8,41181793,,
cg25914350,0.25,0.028,1.00,1.00,chr21,48068403,PRMT2;PRMT2;PRMT2;PRMT2;PRMT2;PRMT2;PRMT2;PRMT2,Body;Body;Body;Body;Body;Body;Body;Body
cg13443800,-0.22,0.028,1.00,1.00,chr9,130369375,,
cg21885361,-0.58,0.028,1.00,1.00,chr7,127911034,,
cg04898719,-0.21,0.028,1.00,1.00,chr1,52456918,RAB3B,TSS1500
cg19696822,-0.24,0.028,1.00,1.00,chr9,97506085,C9orf3;C9orf3,5'UTR;5'UTR
cg05919696,-0.31,0.028,1.00,1.00,chr6,131456001,AKAP7,TSS1500
cg02456074,-0.22,0.028,1.00,1.00,chr1,19059295,PAX7;PAX7;PAX7,Body;Body;Body
cg25741609,-0.28,0.028,1.00,1.00,chr1,206898306,MAPKAPK2;MAPKAPK2,Body;Body
cg00010583,-0.29,0.028,1.00,1.00,chr19,48467054,,
cg25351755,-0.24,0.028,1.00,1.00,chr4,153561975,TMEM154,Body
cg09049417,-0.26,0.028,1.00,1.00,chr8,28421125,FZD3,3'UTR
cg06514994,0.24,0.028,1.00,1.00,chr11,101711789,,
cg15156226,-0.30,0.028,1.00,1.00,chr14,102031029,,
cg15927257,-0.28,0.028,1.00,1.00,chr7,128865654,AHCYL2;AHCYL2,Body;Body
cg15130342,0.27,0.028,1.00,1.00,chr4,17516155,CLRN2,TSS1500
cg02351369,0.24,0.028,1.00,1.00,chr10,94051938,CPEB3;MARCH5,TSS1500;Body
cg02216247,-0.27,0.028,1.00,1.00,chr20,61342017,NTSR1,Body
cg16013727,-0.30,0.028,1.00,1.00,chr1,232795714,,
cg00414638,0.33,0.028,1.00,1.00,chr5,165210111,,
cg10891521,-0.26,0.028,1.00,1.00,chr17,81047941,METRNL,Body
cg15908998,0.25,0.028,1.00,1.00,chr7,106809324,HBP1;HBP1,TSS200;TSS200
cg10100767,-0.35,0.028,1.00,1.00,chr14,105246561,AKT1;AKT1;AKT1,Body;Body;Body
cg22145511,-0.20,0.028,1.00,1.00,chr5,142054347,FGF1;FGF1;FGF1;FGF1;FGF1;FGF1;FGF1;FGF1;FGF1;FGF1,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR
cg27340201,-0.25,0.028,1.00,1.00,chr12,66342303,HMGA2;HMGA2,Body;Body
cg14076417,-0.34,0.028,1.00,1.00,chr5,43412601,CCL28,TSS200
cg15467503,-0.16,0.028,1.00,1.00,chr4,1727234,TACC3,Body
cg11628223,-0.23,0.028,1.00,1.00,chr21,47745641,PCNT,Body
cg22387890,-0.90,0.028,1.00,1.00,chr7,6145595,USP42,5'UTR
cg21873856,-0.32,0.028,1.00,1.00,chr11,17598400,OTOG;OTOG;OTOG;OTOG,ExonBnd;ExonBnd;Body;Body
cg27396720,-0.20,0.028,1.00,1.00,chr12,6308871,CD9,TSS1500
cg23511870,-0.24,0.028,1.00,1.00,chr17,72599201,,
cg08932495,-0.19,0.028,1.00,1.00,chr11,44934041,TSPAN18,Body
cg00737155,-0.32,0.028,1.00,1.00,chr19,7894254,EVI5L,TSS1500
cg09329501,-0.21,0.028,1.00,1.00,chr14,61029031,,
cg13766881,0.37,0.028,1.00,1.00,chr4,166794792,TLL1;TLL1;TLL1;TLL1,5'UTR;5'UTR;1stExon;1stExon
cg21365094,0.30,0.028,1.00,1.00,chr4,175750637,GLRA3;GLRA3,TSS200;TSS200
cg09461728,-0.25,0.028,1.00,1.00,chr19,33463351,C19orf40;CCDC123,5'UTR;TSS1500
cg08121602,-0.19,0.028,1.00,1.00,chr5,95987862,,
cg21215412,-0.31,0.028,1.00,1.00,chr17,1947275,,
cg18709545,-0.29,0.028,1.00,1.00,chr10,118892892,VAX1;VAX1,3'UTR;Body
cg07703623,-0.21,0.028,1.00,1.00,chr20,48093800,KCNB1,Body
cg08130175,0.17,0.028,1.00,1.00,chr1,20512143,UBXN10,TSS1500
cg16761581,0.39,0.028,1.00,1.00,chr14,24803807,ADCY4,1stExon
cg04227591,-0.26,0.028,1.00,1.00,chr14,70263920,SLC10A1;SLC10A1,5'UTR;1stExon
cg16181373,-0.21,0.028,1.00,1.00,chr18,21315417,LAMA3;LAMA3;LAMA3;LAMA3,Body;Body;Body;Body
cg27350487,-0.26,0.028,1.00,1.00,chr3,55001168,LRTM1;CACNA2D3,TSS200;Body
cg05170732,-0.31,0.028,1.00,1.00,chr10,134170702,LRRC27;LRRC27;LRRC27,Body;Body;Body
cg26239725,0.38,0.028,1.00,1.00,chr21,46824732,COL18A1,TSS1500
cg14447703,-0.22,0.028,1.00,1.00,chr6,30846517,,
cg09144455,-0.48,0.028,1.00,1.00,chr3,32656639,,
cg00655552,-0.42,0.028,1.00,1.00,chr4,182862370,,
cg25710753,-0.29,0.028,1.00,1.00,chr2,220151521,DNAJB2;DNAJB2,3'UTR;3'UTR
cg09273716,-0.22,0.028,1.00,1.00,chr20,35494835,,
cg01256665,-0.64,0.028,1.00,1.00,chr2,69951589,,
cg06205063,-0.23,0.028,1.00,1.00,chr7,149151995,ZNF777,Body
cg07093155,-0.21,0.028,1.00,1.00,chr16,9045307,USP7,Body
cg09903090,-0.24,0.028,1.00,1.00,chr6,41910019,CCND3;CCND3;CCND3;CCND3,5'UTR;TSS1500;5'UTR;TSS1500
cg09884635,-0.23,0.028,1.00,1.00,chr5,132084068,CCNI2,Body
cg08477779,-0.19,0.028,1.00,1.00,chr5,168007137,PANK3,TSS1500
cg04495456,0.29,0.028,1.00,1.00,chr11,64577991,MEN1;MEN1;MEN1;MEN1;MEN1;MEN1;MEN1;MEN1;MEN1,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;1stExon;1stExon
cg21394119,-0.22,0.028,1.00,1.00,chr4,71494332,ENAM,TSS200
cg05333010,-0.25,0.028,1.00,1.00,chr2,120129885,DBI;DBI;DBI;DBI;DBI;DBI;DBI;DBI;DBI;DBI;DBI;DBI,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg24692872,-0.50,0.028,1.00,1.00,chr1,19181150,TAS1R2,Body
cg03832688,0.29,0.028,1.00,1.00,chr5,124228107,,
cg11939496,-0.17,0.028,1.00,1.00,chr1,160833560,CD244;CD244;CD244,TSS1500;TSS1500;TSS1500
cg06683900,0.29,0.028,1.00,1.00,chr19,45982097,,
cg03917138,0.29,0.028,1.00,1.00,chr17,70120182,SOX9,Body
cg04892060,0.30,0.028,1.00,1.00,chr14,75643373,TMED10,TSS200
cg11915388,0.40,0.028,1.00,1.00,chr22,42470451,FAM109B,5'UTR
cg09088760,-0.17,0.028,1.00,1.00,chr17,45796240,,
cg08242365,-0.19,0.028,1.00,1.00,chr12,69181253,,
cg27546977,-0.43,0.028,1.00,1.00,chr6,29521152,,
cg08711344,0.23,0.028,1.00,1.00,chr2,101767679,TBC1D8,1stExon
cg02281533,-0.17,0.028,1.00,1.00,chr11,72848830,FCHSD2,Body
cg14012294,0.39,0.028,1.00,1.00,chr5,72794041,BTF3;BTF3,TSS1500;TSS1500
cg04664595,-0.24,0.028,1.00,1.00,chr14,95147289,,
cg26380562,-0.29,0.028,1.00,1.00,chr10,82410039,,
cg08230957,-0.24,0.028,1.00,1.00,chr19,39087186,MAP4K1;MAP4K1,Body;Body
cg10406690,-0.37,0.028,1.00,1.00,chr14,85995726,FLRT2,TSS1500
cg04299213,0.23,0.028,1.00,1.00,chr13,24839304,SPATA13;SPATA13;SPATA13,Body;Body;Body
cg16294143,-0.53,0.028,1.00,1.00,chr8,144660872,NAPRT;NAPRT,TSS1500;TSS1500
cg04784475,0.48,0.028,1.00,1.00,chr19,38183130,ZNF781;ZNF781,5'UTR;1stExon
cg26230730,0.34,0.028,1.00,1.00,chr7,112580310,C7orf60,TSS1500
cg14145009,-0.40,0.028,1.00,1.00,chr21,43789902,,
cg15067032,-0.16,0.028,1.00,1.00,chr19,31159573,,
cg02968658,-0.25,0.028,1.00,1.00,chr8,142847312,,
cg00569896,0.27,0.028,1.00,1.00,chr4,204382,,
cg16539675,-0.61,0.028,1.00,1.00,chr5,31532179,RNASEN;RNASEN;C5orf22;RNASEN;RNASEN,5'UTR;1stExon;TSS200;1stExon;5'UTR
cg26978611,0.27,0.028,1.00,1.00,chr6,90271866,ANKRD6,5'UTR
cg04077677,-0.27,0.028,1.00,1.00,chr1,156427412,,
cg04984556,-0.25,0.028,1.00,1.00,chr1,11359053,,
cg24152683,-0.25,0.028,1.00,1.00,chr19,12595014,ZNF709;ZNF709,Body;5'UTR
cg07940283,-1.06,0.028,1.00,1.00,chr4,152020248,RPS3A;RPS3A,TSS1500;TSS1500
cg19420646,-0.19,0.028,1.00,1.00,chr1,174187363,RABGAP1L,5'UTR
cg08322528,0.24,0.028,1.00,1.00,chr2,201981135,CFLAR;CFLAR;CFLAR;CFLAR,5'UTR;1stExon;5'UTR;1stExon
cg19035181,-0.23,0.028,1.00,1.00,chr20,25580630,,
cg12529658,-0.30,0.028,1.00,1.00,chr16,878753,,
cg14811853,-0.26,0.028,1.00,1.00,chr20,43363791,,
cg18882262,-0.27,0.028,1.00,1.00,chr13,47303081,LRCH1;LRCH1;LRCH1,Body;Body;Body
cg10221617,-0.39,0.028,1.00,1.00,chr8,122652631,HAS2AS;HAS2,Body;5'UTR
cg19362060,-0.26,0.028,1.00,1.00,chr11,75099864,,
cg09428856,-0.26,0.028,1.00,1.00,chr22,17307104,HSFY1P1,TSS1500
cg11974897,-0.50,0.028,1.00,1.00,chr1,36636835,MAP7D1;MAP7D1;MAP7D1,Body;Body;Body
cg07824564,-0.30,0.028,1.00,1.00,chr1,179050911,TOR3A,TSS200
cg18196320,-0.30,0.028,1.00,1.00,chr22,44575744,PARVG;PARVG,5'UTR;TSS1500
cg01942543,0.31,0.028,1.00,1.00,chr16,52504616,TOX3;TOX3,Body;Body
cg10894626,-0.30,0.028,1.00,1.00,chr13,101179286,PCCA;PCCA,Body;Body
cg19490297,0.34,0.028,1.00,1.00,chr4,57773948,REST,TSS200
cg14858616,-0.31,0.028,1.00,1.00,chr10,72219819,,
cg07772516,-0.22,0.028,1.00,1.00,chr15,52107742,TMOD2;TMOD2,3'UTR;3'UTR
cg08188886,-0.16,0.028,1.00,1.00,chr14,105633697,JAG2;JAG2,Body;Body
cg00685193,-0.24,0.028,1.00,1.00,chr14,88851384,SPATA7;SPATA7,TSS1500;TSS1500
cg17731620,-0.32,0.028,1.00,1.00,chr12,54545866,,
cg17903019,-0.31,0.028,1.00,1.00,chr7,5552472,FBXL18,Body
cg23331793,-0.30,0.028,1.00,1.00,chr9,113385850,,
cg15459715,-0.26,0.028,1.00,1.00,chr11,78269474,NARS2;NARS2,Body;Body
cg14303699,-0.34,0.028,1.00,1.00,chr9,2160653,SMARCA2;SMARCA2;SMARCA2;SMARCA2;SMARCA2;SMARCA2;SMARCA2,Body;Body;Body;Body;Body;Body;Body
cg02596929,-0.38,0.028,1.00,1.00,chr8,56073627,XKR4,Body
cg14559492,-0.40,0.028,1.00,1.00,chr1,108114499,VAV3;VAV3,3'UTR;3'UTR
cg19870668,0.30,0.028,1.00,1.00,chr10,95327683,GPR120,Body
cg05639234,-0.30,0.028,1.00,1.00,chr5,132184036,,
cg18873957,0.35,0.028,1.00,1.00,chr1,158119673,,
cg12747584,-0.38,0.028,1.00,1.00,chr2,6712764,,
cg13598673,-0.16,0.028,1.00,1.00,chr5,141800579,LOC101926941,Body
cg18671743,-0.20,0.028,1.00,1.00,chr11,72673325,FCHSD2,Body
cg08621418,0.24,0.028,1.00,1.00,chr6,79944414,HMGN3;HMGN3;HMGN3;HMGN3,5'UTR;5'UTR;1stExon;1stExon
cg01553030,-0.33,0.028,1.00,1.00,chr7,7811913,UMAD1;UMAD1;UMAD1,5'UTR;Body;Body
cg27048067,0.59,0.028,1.00,1.00,chr8,674560,ERICH1,Body
cg16358453,-0.23,0.028,1.00,1.00,chr12,118602641,TAOK3,Body
cg26938334,-0.27,0.028,1.00,1.00,chr14,94849747,SERPINA1;SERPINA1;SERPINA1;SERPINA1;SERPINA1;SERPINA1;SERPINA1;SERPINA1;SERPINA1;SERPINA1;SERPINA1,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR
cg18618334,0.24,0.028,1.00,1.00,chr10,44881054,CXCL12;CXCL12;CXCL12,TSS1500;TSS1500;TSS1500
cg02717503,0.61,0.028,1.00,1.00,chr7,157213736,,
cg16622920,-0.20,0.028,1.00,1.00,chr6,28956312,,
cg10548034,-0.30,0.028,1.00,1.00,chr15,39872389,THBS1,TSS1500
