"Excel Table 8: Differentially variable positions (p < 0.05) within the Bangladesh 850K study. Models adjusted for age, smoking status, and estimated cell type proportions.",,,,,,,,
CpG,logFC,p,pFDR,pBonferroni,Chromosome,Position,Gene,Feature category
cg09678793,-0.14,0.021,0.605,1.000,chr9,139749954,MAMDC4,Body
cg21146912,-0.17,0.021,0.605,1.000,chr2,172016068,TLK1;TLK1,Body;5'UTR
cg05352282,0.15,0.021,0.605,1.000,chr17,72689086,RAB37,Body
cg03447124,0.14,0.021,0.605,1.000,chr19,42711748,DEDD2;DEDD2;DEDD2;DEDD2;DEDD2;DEDD2;DEDD2;DEDD2;DEDD2;DEDD2,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg03105348,-0.13,0.021,0.605,1.000,chr10,50599620,DRGX,Body
cg11185549,-0.20,0.021,0.605,1.000,chr12,116996871,MAP1LC3B2,TSS1500
cg19516754,0.15,0.021,0.605,1.000,chr6,16965070,,
cg25526475,0.17,0.021,0.605,1.000,chr19,53696326,ZNF665,5'UTR
cg18854735,0.15,0.021,0.605,1.000,chr1,1822972,GNB1,TSS1500
cg05404233,0.12,0.021,0.605,1.000,chr16,11490439,,
cg03445244,0.14,0.021,0.605,1.000,chr2,23721722,KLHL29,5'UTR
cg05652528,0.17,0.021,0.605,1.000,chr2,25551575,DNMT3A;DNMT3A;DNMT3A;MIR1301,5'UTR;5'UTR;5'UTR;Body
cg23743543,0.16,0.021,0.605,1.000,chr13,31839589,B3GALTL,Body
cg19463982,0.16,0.021,0.605,1.000,chr17,48614436,EPN3,Body
cg17940587,-0.19,0.021,0.605,1.000,chr10,89292231,MINPP1,Body
cg14165021,0.17,0.021,0.605,1.000,chr14,21789486,RPGRIP1,Body
cg25718438,0.13,0.021,0.605,1.000,chr20,43743921,WFDC5,TSS200
cg15320001,0.18,0.021,0.605,1.000,chr3,138066216,MRAS;MRAS,TSS1500;TSS1500
cg25733559,0.36,0.021,0.605,1.000,chr12,95397807,NDUFA12,TSS1500
cg22920498,-0.23,0.021,0.605,1.000,chr9,19103109,HAUS6,TSS1500
cg22412747,0.17,0.021,0.605,1.000,chr2,28768014,PLB1;PLB1,Body;Body
cg03055671,-0.23,0.021,0.605,1.000,chr3,172231528,TNFSF10,Body
cg16062975,0.16,0.021,0.605,1.000,chr10,106265399,,
cg01634914,-0.14,0.021,0.605,1.000,chr18,33709799,SLC39A6;SLC39A6;ELP2;ELP2;ELP2;ELP2;ELP2;ELP2;ELP2,TSS1500;TSS1500;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200
cg10337367,0.18,0.021,0.605,1.000,chr11,5880375,OR52E8,TSS1500
cg09648452,0.20,0.021,0.605,1.000,chr5,18305976,,
cg10392172,-0.14,0.021,0.605,1.000,chr11,64764297,BATF2,Body
cg01437440,-0.17,0.021,0.605,1.000,chr2,113521866,CKAP2L;CKAP2L;CKAP2L,5'UTR;Body;Body
cg08317144,0.19,0.021,0.605,1.000,chr9,14563979,,
cg06093500,0.15,0.021,0.605,1.000,chr11,68832773,TPCN2,Body
cg25459636,0.13,0.021,0.605,1.000,chr7,114065150,FOXP2;FOXP2;FOXP2;FOXP2;FOXP2;FOXP2;FOXP2;FOXP2,5'UTR;5'UTR;5'UTR;5'UTR;TSS1500;TSS1500;Body;Body
cg17175250,-0.19,0.021,0.605,1.000,chr9,116417869,,
cg12444450,0.12,0.021,0.605,1.000,chr1,45763846,,
cg17498841,0.22,0.021,0.605,1.000,chr1,235667974,B3GALNT2,TSS200
cg24061931,-0.32,0.021,0.605,1.000,chr15,75654619,MAN2C1;MAN2C1;MAN2C1;MAN2C1,Body;Body;Body;Body
cg13689270,0.20,0.021,0.605,1.000,chr14,25143729,,
cg08029185,0.18,0.021,0.605,1.000,chr22,39135342,SUN2;SUN2;SUN2;SUN2;SUN2;SUN2,ExonBnd;ExonBnd;ExonBnd;Body;Body;Body
cg10599156,-0.25,0.021,0.605,1.000,chr3,141145231,ZBTB38,5'UTR
cg17998316,-0.47,0.021,0.605,1.000,chr4,123074126,,
cg07844563,0.17,0.021,0.605,1.000,chr1,28423139,LOC653566,TSS200
cg25941075,-0.12,0.021,0.605,1.000,chr11,73729854,,
cg15821583,0.13,0.021,0.605,1.000,chr1,19122106,,
cg21808080,0.14,0.021,0.605,1.000,chr2,1508985,TPO;TPO;TPO;TPO;TPO;TPO,Body;Body;Body;Body;Body;Body
cg16756022,0.15,0.021,0.605,1.000,chr17,645119,FAM57A,3'UTR
cg07981594,0.13,0.021,0.605,1.000,chr3,44669639,ZNF197;ZNF197,5'UTR;5'UTR
cg07206497,0.25,0.021,0.605,1.000,chr10,11518114,USP6NL;USP6NL,Body;Body
cg09229183,0.14,0.021,0.605,1.000,chr2,192112327,MYO1B;MYO1B;MYO1B,5'UTR;5'UTR;5'UTR
cg18338521,0.15,0.021,0.605,1.000,chr10,69995036,,
cg00736915,0.15,0.021,0.605,1.000,chr12,121659733,P2RX4,Body
cg03099295,0.11,0.021,0.605,1.000,chr12,101111747,,
cg04441458,0.22,0.021,0.605,1.000,chr12,53894281,TARBP2;TARBP2;MAP3K12;MAP3K12;TARBP2,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500
cg04282082,-0.79,0.021,0.605,1.000,chr9,124988720,LHX6;LHX6,Body;Body
cg15764386,-0.38,0.021,0.605,1.000,chr16,31470228,ARMC5;ARMC5;ARMC5;ARMC5;ARMC5,TSS200;TSS200;5'UTR;1stExon;Body
cg14443692,0.18,0.021,0.605,1.000,chr9,131669997,LRRC8A;LRRC8A;LRRC8A,Body;Body;Body
cg25572799,0.17,0.021,0.605,1.000,chr3,145849587,PLOD2;PLOD2,Body;Body
cg03836171,-0.13,0.021,0.605,1.000,chr7,1095465,C7orf50;C7orf50;C7orf50,Body;Body;Body
cg01813196,0.16,0.021,0.605,1.000,chr2,85576669,RETSAT,Body
cg00125500,0.15,0.021,0.605,1.000,chr4,174673801,,
cg04903830,0.20,0.021,0.605,1.000,chr3,170155110,,
cg02945422,0.22,0.021,0.605,1.000,chr21,31992867,KRTAP20-4,TSS200
cg23611715,-0.15,0.021,0.605,1.000,chr5,132387104,HSPA4,TSS1500
cg13352306,0.18,0.021,0.605,1.000,chr11,62381264,EML3;ROM1,TSS1500;1stExon
cg00793946,-0.14,0.021,0.605,1.000,chr2,46163986,PRKCE,Body
cg16992277,0.17,0.021,0.605,1.000,chr3,124092133,KALRN;KALRN,Body;Body
cg02269097,-0.12,0.021,0.605,1.000,chr12,49487944,DHH,Body
cg08490305,0.18,0.021,0.605,1.000,chr19,13931641,ZSWIM4,Body
cg11253785,0.14,0.021,0.605,1.000,chr19,46806117,HIF3A;HIF3A;HIF3A,TSS1500;5'UTR;Body
cg00192297,0.17,0.021,0.605,1.000,chr2,200330296,SATB2;SATB2,TSS1500;5'UTR
cg23181703,-0.33,0.021,0.605,1.000,chr7,95106496,,
cg15334747,0.15,0.021,0.605,1.000,chr4,100079822,LOC100507053,Body
cg08311322,-0.13,0.021,0.605,1.000,chr12,116716330,MED13L,TSS1500
cg13544914,0.15,0.021,0.605,1.000,chr8,125164627,FER1L6-AS2,Body
cg08748100,-0.18,0.021,0.605,1.000,chr2,173100097,,
cg06194716,0.17,0.021,0.605,1.000,chr22,38260223,EIF3L;EIF3L,Body;Body
cg11639719,0.11,0.021,0.605,1.000,chr15,91730607,SV2B;SV2B,5'UTR;5'UTR
cg08249608,0.14,0.021,0.605,1.000,chr1,94090449,BCAR3,Body
cg16016319,-0.16,0.021,0.605,1.000,chr1,26377899,TRIM63,3'UTR
cg02858143,-0.21,0.021,0.605,1.000,chr2,178130568,NFE2L2,TSS1500
cg06291846,0.18,0.021,0.605,1.000,chr20,48807167,CEBPB,TSS1500
cg06564875,0.17,0.021,0.605,1.000,chr5,157353780,,
cg04004834,0.14,0.021,0.605,1.000,chr9,126693868,DENND1A;DENND1A,TSS1500;TSS1500
cg16107323,0.18,0.021,0.605,1.000,chr13,60417145,DIAPH3;DIAPH3;DIAPH3;DIAPH3;DIAPH3;DIAPH3,Body;Body;Body;Body;Body;Body
cg24392507,-0.17,0.021,0.605,1.000,chr10,105001789,,
cg21053301,0.24,0.021,0.605,1.000,chr8,8310138,,
cg02218394,-0.14,0.021,0.605,1.000,chr12,53694018,C12orf10,Body
cg16665204,0.12,0.021,0.605,1.000,chr22,31479615,SMTN;SMTN;SMTN;SMTN;SMTN,TSS1500;Body;Body;Body;Body
cg21053831,0.31,0.021,0.605,1.000,chr18,4455512,,
cg22962619,0.17,0.021,0.605,1.000,chr10,120466516,C10orf46,Body
cg11493509,-0.16,0.021,0.605,1.000,chr11,5991173,OR56A5,TSS1500
cg20638973,0.16,0.021,0.605,1.000,chr11,19169219,ZDHHC13;ZDHHC13;ZDHHC13;ZDHHC13,ExonBnd;ExonBnd;5'UTR;Body
cg06038944,-0.16,0.021,0.605,1.000,chr2,181010312,,
cg23037137,-0.16,0.021,0.605,1.000,chr17,56818991,,
cg05828515,0.16,0.021,0.605,1.000,chr6,33240148,VPS52;RPS18,TSS1500;Body
cg27657429,0.43,0.021,0.605,1.000,chr10,49812867,ARHGAP22;ARHGAP22,5'UTR;1stExon
cg09937642,0.16,0.021,0.605,1.000,chr1,154965419,FLAD1;LENEP;FLAD1,Body;TSS1500;Body
cg26025960,-0.22,0.021,0.605,1.000,chr10,132889402,,
cg11358363,-0.11,0.021,0.605,1.000,chr7,30590817,LOC401320,Body
cg03141343,0.16,0.021,0.605,1.000,chr14,105509064,,
cg21296602,0.14,0.021,0.605,1.000,chr11,93476060,TAF1D;C11orf54,TSS1500;5'UTR
cg07551022,0.13,0.021,0.605,1.000,chr1,205760086,SLC41A1,3'UTR
cg27560555,-0.21,0.021,0.605,1.000,chr4,6717287,CNO,TSS1500
cg27500473,0.15,0.021,0.605,1.000,chr21,42397022,,
cg04525074,-0.11,0.021,0.605,1.000,chr15,69335994,NOX5;NOX5;NOX5;NOX5;NOX5;MIR548H4,Body;Body;Body;Body;Body;Body
cg11638496,0.13,0.021,0.605,1.000,chr9,135673971,AK8,Body
cg20940164,0.19,0.021,0.605,1.000,chr17,48450551,EME1;MRPL27;EME1;MRPL27,TSS200;1stExon;TSS200;5'UTR
cg03207732,-0.13,0.021,0.605,1.000,chr7,54826613,SEC61G;SEC61G,5'UTR;5'UTR
cg05817945,0.15,0.021,0.605,1.000,chr1,214620805,PTPN14,Body
cg21000316,0.18,0.021,0.605,1.000,chr11,7259318,,
cg12041146,0.12,0.021,0.605,1.000,chr5,150072130,RBM22,Body
cg02556313,0.17,0.021,0.605,1.000,chr22,50157835,,
cg08549933,0.19,0.021,0.605,1.000,chr10,121710126,,
cg12523497,0.15,0.021,0.605,1.000,chr11,1941544,TNNT3;TNNT3;TNNT3;TNNT3;TNNT3,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR
cg11996395,0.12,0.021,0.605,1.000,chr10,103912126,NOLC1;NOLC1,1stExon;5'UTR
cg24607417,0.15,0.021,0.605,1.000,chr7,83877027,,
cg23370051,0.22,0.021,0.605,1.000,chr1,180784581,XPR1;XPR1,Body;Body
cg19259179,0.14,0.021,0.605,1.000,chr7,54956252,,
cg03782662,0.15,0.021,0.605,1.000,chr6,30169120,TRIM26,5'UTR
cg17800960,-0.11,0.021,0.605,1.000,chr5,149501884,PDGFRB,Body
cg20777388,0.13,0.021,0.605,1.000,chr14,95800587,LOC101929080,Body
cg09023235,0.14,0.021,0.605,1.000,chr18,49922133,DCC,Body
cg19016289,0.69,0.021,0.605,1.000,chr12,51566731,TFCP2,TSS200
cg19187110,0.26,0.021,0.605,1.000,chr8,94372725,,
cg18821858,0.22,0.021,0.605,1.000,chr2,208380676,,
cg07164211,0.13,0.021,0.605,1.000,chr7,82074400,CACNA2D1,TSS1500
cg15627136,0.23,0.021,0.605,1.000,chr13,112986635,,
cg22640213,0.16,0.021,0.605,1.000,chr5,149340154,SLC26A2,TSS200
cg26642540,0.16,0.021,0.605,1.000,chr16,89010147,CBFA2T3,Body
cg16536561,0.18,0.021,0.605,1.000,chr14,59100737,DACT1,TSS200
cg03717364,-0.13,0.021,0.605,1.000,chr2,43202481,,
cg27310686,-0.21,0.021,0.605,1.000,chr6,149888373,C6orf72,Body
cg18256118,0.17,0.021,0.605,1.000,chr13,64808633,,
cg06350853,0.13,0.021,0.605,1.000,chr1,168890140,,
cg22587703,-0.14,0.021,0.605,1.000,chr15,40337505,,
cg00755791,0.15,0.021,0.605,1.000,chr10,75768461,VCL;VCL,Body;Body
cg13492553,0.17,0.021,0.605,1.000,chr16,78626007,WWOX;WWOX,Body;Body
cg01180835,0.15,0.021,0.605,1.000,chr6,2686022,MYLK4,Body
cg01606444,0.16,0.021,0.605,1.000,chr16,89722996,SPATA33;SPATA33;SPATA33;SPATA33;SPATA33;SPATA33;SPATA33;CHMP1A;CHMP1A;CHMP1A,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;Body;Body;Body
cg06917772,0.10,0.021,0.605,1.000,chr11,126286370,,
cg00632364,0.20,0.021,0.605,1.000,chr6,170401305,,
cg07196879,0.15,0.021,0.605,1.000,chr2,240443012,,
cg04810816,0.16,0.021,0.605,1.000,chr4,105273675,,
cg16824740,0.16,0.021,0.605,1.000,chr17,10741605,PIRT,TSS200
cg25961674,-0.20,0.021,0.605,1.000,chr1,28970115,TAF12;TAF12,TSS1500;TSS1500
cg01171839,0.17,0.021,0.605,1.000,chr1,6094171,KCNAB2;KCNAB2;KCNAB2;KCNAB2,TSS200;5'UTR;5'UTR;5'UTR
cg06419846,-0.25,0.021,0.605,1.000,chr11,66083697,CD248,1stExon
cg25844276,0.17,0.021,0.605,1.000,chr8,17398420,SLC7A2;SLC7A2;SLC7A2,5'UTR;Body;Body
cg01936649,0.15,0.021,0.605,1.000,chr6,164062746,,
cg27367138,0.20,0.021,0.605,1.000,chr15,63041495,TLN2,Body
cg16001522,0.12,0.021,0.605,1.000,chr1,164899627,,
cg24540732,-0.08,0.021,0.605,1.000,chr7,139256534,HIPK2;HIPK2,3'UTR;3'UTR
cg26615130,-0.24,0.021,0.605,1.000,chr17,76374554,PGS1,TSS200
cg09991555,0.21,0.021,0.605,1.000,chr11,130335228,ADAMTS15,Body
cg08616668,0.17,0.021,0.605,1.000,chr5,58511762,PDE4D;PDE4D;PDE4D;PDE4D;PDE4D;PDE4D,Body;Body;Body;Body;Body;Body
cg12829747,0.12,0.021,0.605,1.000,chr5,152836144,,
cg19163367,0.20,0.021,0.605,1.000,chr15,52089826,TMOD2;TMOD2,Body;Body
cg01863398,0.14,0.021,0.605,1.000,chr6,170474577,,
cg02049521,-0.13,0.021,0.605,1.000,chr21,30629096,LINC00189,Body
cg05779458,0.14,0.021,0.605,1.000,chr2,82756573,,
cg15335768,0.20,0.021,0.605,1.000,chr2,218268053,DIRC3,Body
cg27489346,0.14,0.021,0.605,1.000,chr16,68349205,PRMT7;PRMT7;PRMT7,5'UTR;5'UTR;5'UTR
cg19940926,0.15,0.021,0.605,1.000,chr1,176715253,PAPPA2,Body
cg19477551,0.47,0.021,0.605,1.000,chr19,46389504,IRF2BP1,TSS200
cg13069443,0.16,0.021,0.605,1.000,chr8,143397460,TSNARE1,Body
cg01447828,-0.16,0.021,0.605,1.000,chr19,40919465,PRX;PRX,TSS200;TSS200
cg04074353,0.15,0.021,0.605,1.000,chr3,30933751,GADL1,Body
cg00939082,-0.18,0.021,0.605,1.000,chr10,17659779,PTPLA,TSS1500
cg10749885,-0.23,0.021,0.605,1.000,chr3,159945409,C3orf80;C3orf80,1stExon;3'UTR
cg22488268,-0.20,0.021,0.605,1.000,chr7,1498641,MICALL2,Body
cg06416530,-0.18,0.021,0.605,1.000,chr3,134093339,AMOTL2;AMOTL2;AMOTL2;AMOTL2;AMOTL2,5'UTR;5'UTR;1stExon;1stExon;Body
cg27539627,-0.16,0.021,0.605,1.000,chr3,122513065,DIRC2;HSPBAP1,TSS1500;TSS1500
cg14859552,0.18,0.021,0.605,1.000,chr21,41516720,DSCAM;DSCAM;DSCAM,Body;Body;Body
cg21821315,0.15,0.021,0.605,1.000,chr12,54959611,PDE1B;PDE1B,Body;Body
cg09024892,-0.29,0.021,0.605,1.000,chr4,101022391,,
cg16970843,0.11,0.021,0.605,1.000,chr2,217678680,,
cg01306824,0.33,0.021,0.605,1.000,chr17,77834118,,
cg26112014,0.26,0.021,0.605,1.000,chr2,230135789,PID1;PID1;PID1;PID1,5'UTR;5'UTR;1stExon;1stExon
cg17359622,-0.24,0.021,0.605,1.000,chr16,77756279,NUDT7;NUDT7;NUDT7;NUDT7,TSS200;TSS200;TSS200;TSS200
cg02970255,0.18,0.021,0.605,1.000,chr2,241763808,,
cg01962018,-0.22,0.021,0.605,1.000,chr3,39424819,SLC25A38;SLC25A38,1stExon;5'UTR
cg09545123,0.18,0.021,0.605,1.000,chr19,46142357,MIR330;EML2,TSS200;Body
cg19577149,0.19,0.021,0.605,1.000,chr12,96189871,,
cg05573038,0.15,0.021,0.605,1.000,chr10,74886088,NUDT13;NUDT13;NUDT13;NUDT13;NUDT13;NUDT13;NUDT13,Body;Body;Body;Body;Body;Body;Body
cg12245921,-0.30,0.021,0.605,1.000,chr11,76674855,ACER3;ACER3;ACER3;ACER3,5'UTR;5'UTR;Body;Body
cg09410045,0.18,0.021,0.605,1.000,chr3,150997688,MED12L;P2RY14,Body;TSS1500
cg13983903,0.13,0.021,0.605,1.000,chr5,57751418,PLK2,Body
cg10884620,-0.10,0.021,0.605,1.000,chr3,194825010,XXYLT1;XXYLT1,Body;Body
cg22528358,0.14,0.021,0.605,1.000,chr1,107598549,PRMT6,TSS1500
cg20930366,0.28,0.021,0.605,1.000,chr5,113698847,KCNN2,1stExon
cg25602543,0.13,0.021,0.605,1.000,chr20,44507533,ZSWIM3,3'UTR
cg01908419,0.12,0.021,0.605,1.000,chr20,3989981,RNF24;RNF24;RNF24,5'UTR;5'UTR;5'UTR
cg03333723,0.18,0.021,0.605,1.000,chr8,126179096,NSMCE2,Body
cg09805196,0.25,0.021,0.605,1.000,chr10,91053513,,
cg05911461,0.17,0.021,0.605,1.000,chr13,49110351,,
cg26298814,-0.18,0.021,0.605,1.000,chr3,33259889,SUSD5,Body
cg09669403,0.13,0.021,0.605,1.000,chr2,224388664,,
cg21267919,0.16,0.021,0.605,1.000,chr1,118665061,SPAG17,Body
cg22782019,0.16,0.021,0.605,1.000,chr2,189856425,COL3A1,Body
cg24722749,-0.18,0.021,0.605,1.000,chr1,24969476,SRRM1,TSS200
cg24754598,0.12,0.021,0.605,1.000,chr14,95966488,,
cg07890862,0.12,0.021,0.605,1.000,chr12,126909643,,
cg19776793,0.17,0.021,0.605,1.000,chr17,79225974,SLC38A10;SLC38A10,Body;Body
cg01207748,0.16,0.021,0.605,1.000,chr12,117714716,NOS1;NOS1;NOS1;NOS1,Body;Body;Body;Body
cg17274786,0.19,0.021,0.605,1.000,chr13,30756798,,
cg00256231,0.57,0.021,0.605,1.000,chr17,77916733,TBC1D16,Body
cg23914535,0.15,0.021,0.605,1.000,chr11,87885119,RAB38,Body
cg23664775,0.17,0.021,0.605,1.000,chr3,140660432,SLC25A36;SLC25A36,TSS1500;TSS1500
cg00356723,-0.15,0.021,0.605,1.000,chr11,63705697,NAA40,TSS1500
cg21291356,-0.17,0.021,0.605,1.000,chr19,52692821,PPP2R1A,TSS1500
cg12178904,0.12,0.021,0.605,1.000,chr1,205632052,SLC45A3,Body
cg24257454,0.21,0.021,0.605,1.000,chr15,77376429,,
cg08176056,0.12,0.021,0.605,1.000,chr4,8239254,SH3TC1,Body
cg23082657,0.18,0.021,0.605,1.000,chr19,15226044,ILVBL,3'UTR
cg16135936,0.12,0.021,0.605,1.000,chr14,98629292,,
cg27065583,0.17,0.021,0.605,1.000,chr6,42317539,TRERF1;TRERF1,5'UTR;5'UTR
cg23536057,-0.13,0.021,0.605,1.000,chr2,16831810,FAM49A,5'UTR
cg15458322,0.24,0.021,0.605,1.000,chr19,10070965,COL5A3,3'UTR
cg20628489,0.13,0.021,0.605,1.000,chr3,49134817,QARS;QARS;QARS,Body;Body;Body
cg18032430,0.14,0.021,0.605,1.000,chr10,91457956,FLJ37201,TSS1500
cg21294945,0.17,0.021,0.605,1.000,chr1,151996246,,
cg05169312,0.15,0.021,0.605,1.000,chr5,154316775,GEMIN5,Body
cg01387890,0.18,0.021,0.605,1.000,chr6,4179225,,
cg12242062,0.15,0.021,0.605,1.000,chr7,151483420,PRKAG2;PRKAG2,Body;Body
cg03305624,0.13,0.021,0.605,1.000,chr19,17283537,MYO9B;MYO9B,Body;Body
cg06154888,0.18,0.021,0.605,1.000,chr6,44120711,TMEM63B,Body
cg23867624,0.22,0.021,0.605,1.000,chr6,1610197,FOXC1,TSS1500
cg02813021,-0.17,0.021,0.605,1.000,chr10,180599,ZMYND11;ZMYND11;ZMYND11;ZMYND11;ZMYND11;ZMYND11,5'UTR;5'UTR;5'UTR;1stExon;1stExon;1stExon
cg15024592,0.17,0.021,0.605,1.000,chr6,27771383,,
cg01864750,-0.16,0.021,0.605,1.000,chr11,69532999,,
cg25217357,-0.20,0.021,0.605,1.000,chr12,62997570,C12orf61,TSS1500
cg16601489,0.23,0.021,0.605,1.000,chr15,25304474,SNORD116-4,TSS1500
cg09314590,-0.16,0.021,0.605,1.000,chr1,205320362,KLHDC8A,5'UTR
cg17682142,0.16,0.021,0.605,1.000,chr22,30005590,NF2;NF2;NF2;NF2;NF2;NF2;NF2;NF2;NF2,Body;Body;Body;Body;Body;Body;Body;Body;Body
cg21516724,0.19,0.021,0.605,1.000,chr19,2295456,LINGO3,5'UTR
cg07883517,0.22,0.021,0.605,1.000,chr9,20611757,MLLT3;MLLT3,Body;Body
cg14751295,0.61,0.021,0.605,1.000,chr3,9488002,SETD5;SETD5,Body;Body
cg26975265,0.20,0.021,0.605,1.000,chr18,8801547,MTCL1,Body
cg15671097,-0.16,0.021,0.605,1.000,chr1,212839589,,
cg03197674,0.19,0.021,0.605,1.000,chr22,50901673,SBF1,Body
cg03381761,0.20,0.021,0.605,1.000,chr1,116852107,,
cg24102726,-0.16,0.021,0.605,1.000,chr1,10855553,CASZ1;CASZ1,5'UTR;5'UTR
cg06449458,0.18,0.021,0.605,1.000,chr2,43861173,,
cg02294280,-0.15,0.021,0.605,1.000,chr16,1350999,,
cg15100135,-0.19,0.021,0.606,1.000,chr17,4891775,INCA1;CAMTA2;CAMTA2;INCA1;CAMTA2;INCA1;CAMTA2;INCA1,Body;TSS1500;TSS1500;Body;TSS1500;Body;TSS1500;Body
cg16530128,0.14,0.021,0.606,1.000,chr11,2925951,SLC22A18;SLC22A18;SLC22A18AS,Body;Body;TSS1500
cg14881841,0.15,0.021,0.606,1.000,chr17,8128592,LINC00324;CTC1;CTC1,TSS1500;3'UTR;Body
cg26535650,0.13,0.021,0.606,1.000,chr1,22871308,,
cg08170745,0.21,0.021,0.606,1.000,chr17,37617704,CDK12;CDK12,TSS200;TSS200
cg20100122,0.15,0.021,0.606,1.000,chr1,217680232,GPATCH2,Body
cg20019062,0.15,0.021,0.606,1.000,chr15,41290500,INO80;INO80,Body;Body
cg10271495,0.23,0.021,0.606,1.000,chr3,72259461,,
cg04239994,-0.31,0.021,0.606,1.000,chr17,77216953,HRNBP3,5'UTR
cg24144883,-0.16,0.021,0.606,1.000,chr22,21986985,CCDC116,TSS200
cg19381193,0.14,0.021,0.606,1.000,chr12,57621903,SHMT2;SHMT2;SHMT2,TSS1500;TSS1500;TSS1500
cg26371257,0.18,0.021,0.606,1.000,chr11,6281773,CCKBR,Body
cg00109299,-0.15,0.021,0.606,1.000,chr12,68778557,,
cg08072210,0.19,0.021,0.606,1.000,chr18,76557308,,
cg09044566,-0.18,0.021,0.606,1.000,chr18,77132570,ATP9B;ATP9B,Body;Body
cg12375586,-0.13,0.021,0.606,1.000,chr7,43698429,C7orf44,5'UTR
cg03095964,0.16,0.021,0.606,1.000,chr11,9823093,SBF2-AS1;SBF2,Body;Body
cg09745336,-0.22,0.021,0.606,1.000,chr6,43970294,C6orf223,Body
cg21921661,0.18,0.021,0.606,1.000,chr2,3472300,TRAPPC12,Body
cg26935328,0.17,0.021,0.606,1.000,chr6,149358743,UST,Body
cg05992079,-0.16,0.021,0.606,1.000,chr9,35650999,SIT1,TSS200
cg13823234,-0.14,0.021,0.606,1.000,chr9,93800582,,
cg10181330,-0.38,0.021,0.606,1.000,chr6,29818243,,
cg16053068,0.16,0.021,0.606,1.000,chr16,3713719,TRAP1;TRAP1,Body;Body
cg20805956,0.16,0.021,0.606,1.000,chr8,42713999,RNF170;RNF170;RNF170;RNF170;RNF170;RNF170,Body;Body;Body;Body;Body;Body
cg10394623,0.13,0.021,0.606,1.000,chr21,36250365,RUNX1;RUNX1;RUNX1,Body;Body;Body
cg04051396,0.16,0.021,0.606,1.000,chr12,93130178,PLEKHG7,TSS200
cg11284858,0.54,0.021,0.606,1.000,chr8,79717765,IL7;IL7;IL7;IL7,TSS200;TSS200;TSS200;TSS200
cg02496295,-0.29,0.021,0.606,1.000,chr4,2846155,ADD1;ADD1;ADD1;ADD1,5'UTR;5'UTR;5'UTR;5'UTR
cg15858495,0.18,0.021,0.606,1.000,chr4,36991911,,
cg24837149,-0.12,0.021,0.606,1.000,chr1,1333778,CCNL2;CCNL2;CCNL2;LOC148413;CCNL2,Body;Body;Body;TSS1500;Body
cg12029244,-0.17,0.021,0.606,1.000,chr19,35263602,ZNF599,Body
cg05498914,0.18,0.021,0.606,1.000,chr3,9727321,MTMR14;MTMR14;MTMR14,Body;Body;Body
cg11584041,-0.15,0.021,0.606,1.000,chr19,42580150,ZNF574,TSS200
cg10878194,0.20,0.021,0.606,1.000,chr11,28819885,,
cg04244855,0.19,0.021,0.606,1.000,chr7,611233,PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B,Body;Body;Body;Body;Body;Body
cg14936028,-0.17,0.021,0.606,1.000,chr3,160473068,PPM1L,TSS1500
cg22660074,-0.17,0.021,0.606,1.000,chr16,77714035,,
cg18369656,0.20,0.021,0.606,1.000,chr4,97074717,,
cg08876932,0.22,0.021,0.606,1.000,chr11,71955547,PHOX2A,TSS1500
cg05002278,0.19,0.021,0.606,1.000,chr14,61278708,MNAT1;MNAT1;MNAT1;MNAT1,ExonBnd;ExonBnd;Body;Body
cg19132372,0.16,0.021,0.606,1.000,chr2,207079152,GPR1;GPR1,5'UTR;5'UTR
cg26213496,-0.17,0.021,0.606,1.000,chr17,78121307,EIF4A3,TSS1500
cg06440041,0.16,0.021,0.606,1.000,chr10,81209907,,
cg19318461,0.16,0.021,0.606,1.000,chr10,43263512,,
cg19429323,0.17,0.021,0.606,1.000,chr2,20551234,,
cg20343827,-0.17,0.021,0.606,1.000,chr13,107869769,FAM155A,Body
cg26287080,0.17,0.021,0.606,1.000,chr17,74086286,EXOC7;EXOC7;EXOC7;EXOC7;EXOC7;EXOC7,Body;Body;Body;Body;Body;Body
cg04242580,-0.12,0.021,0.606,1.000,chr2,102927687,IL1RL1;IL1RL1,TSS1500;TSS1500
cg12046414,0.15,0.021,0.606,1.000,chr2,220379199,ACCN4;ACCN4,1stExon;1stExon
cg13339563,0.14,0.021,0.606,1.000,chr14,37642347,SLC25A21-AS1;SLC25A21;SLC25A21,Body;TSS1500;TSS1500
cg23286514,0.14,0.021,0.606,1.000,chr8,707023,,
